1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: 3400000032B93B21
Is Mission Active?  true
Mission Start:  Tue Jun 27 05:41:00 MDT 2023
Sample Rate:  Every 255 minute(s)
Number of Mission Samples:  527
Total Samples:  4893
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has NOT occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 �C
Low Temperature Alarm:  -40 �C

Date/Time,Unit,Value
9/3/23 1:26:00 AM,C,22
9/3/23 5:41:00 AM,C,22
9/3/23 9:56:00 AM,C,22
9/3/23 2:11:00 PM,C,23
9/3/23 6:26:00 PM,C,23.5
9/3/23 10:41:00 PM,C,23.5
9/4/23 2:56:00 AM,C,22.5
9/4/23 7:11:00 AM,C,21
9/4/23 11:26:00 AM,C,21.5
9/4/23 3:41:00 PM,C,21.5
9/4/23 7:56:00 PM,C,23
9/5/23 12:11:00 AM,C,22.5
9/5/23 4:26:00 AM,C,21
9/5/23 8:41:00 AM,C,20.5
9/5/23 12:56:00 PM,C,21
9/5/23 5:11:00 PM,C,22.5
9/5/23 9:26:00 PM,C,23.5
9/6/23 1:41:00 AM,C,22
9/6/23 5:56:00 AM,C,20.5
9/6/23 10:11:00 AM,C,19.5
9/6/23 2:26:00 PM,C,20.5
9/6/23 6:41:00 PM,C,21.5
9/6/23 10:56:00 PM,C,22.5
9/7/23 3:11:00 AM,C,22.5
9/7/23 7:26:00 AM,C,22
9/7/23 11:41:00 AM,C,22
9/7/23 3:56:00 PM,C,21.5
9/7/23 8:11:00 PM,C,20.5
9/8/23 12:26:00 AM,C,21.5
9/8/23 4:41:00 AM,C,21.5
9/8/23 8:56:00 AM,C,21
9/8/23 1:11:00 PM,C,23
9/8/23 5:26:00 PM,C,24.5
9/8/23 9:41:00 PM,C,25.5
9/9/23 1:56:00 AM,C,24.5
9/9/23 6:11:00 AM,C,23.5
9/9/23 10:26:00 AM,C,23
9/9/23 2:41:00 PM,C,24
9/9/23 6:56:00 PM,C,25
9/9/23 11:11:00 PM,C,25
9/10/23 3:26:00 AM,C,24
9/10/23 7:41:00 AM,C,23
9/10/23 11:56:00 AM,C,22
9/10/23 4:11:00 PM,C,21
9/10/23 8:26:00 PM,C,22
9/11/23 12:41:00 AM,C,21.5
9/11/23 4:56:00 AM,C,21
9/11/23 9:11:00 AM,C,20.5
9/11/23 1:26:00 PM,C,20.5
9/11/23 5:41:00 PM,C,21
9/11/23 9:56:00 PM,C,21
9/12/23 2:11:00 AM,C,19
9/12/23 6:26:00 AM,C,17.5
9/12/23 10:41:00 AM,C,17.5
9/12/23 2:56:00 PM,C,20
9/12/23 7:11:00 PM,C,21.5
9/12/23 11:26:00 PM,C,20.5
9/13/23 3:41:00 AM,C,19
9/13/23 7:56:00 AM,C,18
9/13/23 12:11:00 PM,C,19
9/13/23 4:26:00 PM,C,21
9/13/23 8:41:00 PM,C,22
9/14/23 12:56:00 AM,C,21
9/14/23 5:11:00 AM,C,20
9/14/23 9:26:00 AM,C,19.5
9/14/23 1:41:00 PM,C,20.5
9/14/23 5:56:00 PM,C,20.5
9/14/23 10:11:00 PM,C,20
9/15/23 2:26:00 AM,C,18.5
9/15/23 6:41:00 AM,C,17.5
9/15/23 10:56:00 AM,C,18
9/15/23 3:11:00 PM,C,19
9/15/23 7:26:00 PM,C,19.5
9/15/23 11:41:00 PM,C,19.5
9/16/23 3:56:00 AM,C,19
9/16/23 8:11:00 AM,C,18
9/16/23 12:26:00 PM,C,20
9/16/23 4:41:00 PM,C,19.5
9/16/23 8:56:00 PM,C,20
9/17/23 1:11:00 AM,C,20
9/17/23 5:26:00 AM,C,19.5
9/17/23 9:41:00 AM,C,19
9/17/23 1:56:00 PM,C,21
9/17/23 6:11:00 PM,C,21
9/17/23 10:26:00 PM,C,21.5
9/18/23 2:41:00 AM,C,21.5
9/18/23 6:56:00 AM,C,21
9/18/23 11:11:00 AM,C,21
9/18/23 3:26:00 PM,C,22.5
9/18/23 7:41:00 PM,C,23
9/18/23 11:56:00 PM,C,22
9/19/23 4:11:00 AM,C,21
9/19/23 8:26:00 AM,C,21
9/19/23 12:41:00 PM,C,22
9/19/23 4:56:00 PM,C,23
9/19/23 9:11:00 PM,C,23
9/20/23 1:26:00 AM,C,21.5
9/20/23 5:41:00 AM,C,20.5
9/20/23 9:56:00 AM,C,20
9/20/23 2:11:00 PM,C,22
9/20/23 6:26:00 PM,C,22.5
9/20/23 10:41:00 PM,C,22.5
9/21/23 2:56:00 AM,C,21.5
9/21/23 7:11:00 AM,C,20.5
9/21/23 11:26:00 AM,C,20
9/21/23 3:41:00 PM,C,22
9/21/23 7:56:00 PM,C,22.5
9/22/23 12:11:00 AM,C,22
9/22/23 4:26:00 AM,C,21
9/22/23 8:41:00 AM,C,20
9/22/23 12:56:00 PM,C,22
9/22/23 5:11:00 PM,C,22
9/22/23 9:26:00 PM,C,22
9/23/23 1:41:00 AM,C,21.5
9/23/23 5:56:00 AM,C,20
9/23/23 10:11:00 AM,C,18
9/23/23 2:26:00 PM,C,20
9/23/23 6:41:00 PM,C,20.5
9/23/23 10:56:00 PM,C,21
9/24/23 3:11:00 AM,C,19.5
