1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: 11000000603E4021
Is Mission Active?  true
Mission Start:  Thu Sep 15 11:37:00 MDT 2022
Sample Rate:  Every 255 minute(s)
Number of Mission Samples:  2135
Total Samples:  2135
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 �C
Low Temperature Alarm:  -40 �C

Date/Time,Unit,Value
12/12/22 6:37:00 AM,C,-6.5
12/12/22 10:52:00 AM,C,-4
12/12/22 3:07:00 PM,C,-1.5
12/12/22 7:22:00 PM,C,-4.5
12/12/22 11:37:00 PM,C,-7
12/13/22 3:52:00 AM,C,-9.5
12/13/22 8:07:00 AM,C,-11.5
12/13/22 12:22:00 PM,C,-11
12/13/22 4:37:00 PM,C,-13
12/13/22 8:52:00 PM,C,-14
12/14/22 1:07:00 AM,C,-14.5
12/14/22 5:22:00 AM,C,-14.5
12/14/22 9:37:00 AM,C,-14
12/14/22 1:52:00 PM,C,-12
12/14/22 6:07:00 PM,C,-13.5
12/14/22 10:22:00 PM,C,-15
12/15/22 2:37:00 AM,C,-15.5
12/15/22 6:52:00 AM,C,-15.5
12/15/22 11:07:00 AM,C,-15
12/15/22 3:22:00 PM,C,-13
12/15/22 7:37:00 PM,C,-15.5
12/15/22 11:52:00 PM,C,-18
12/16/22 4:07:00 AM,C,-18.5
12/16/22 8:22:00 AM,C,-19
12/16/22 12:37:00 PM,C,-16
12/16/22 4:52:00 PM,C,-17
12/16/22 9:07:00 PM,C,-18
12/17/22 1:22:00 AM,C,-17
12/17/22 5:37:00 AM,C,-17
12/17/22 9:52:00 AM,C,-15
12/17/22 2:07:00 PM,C,-11.5
12/17/22 6:22:00 PM,C,-13.5
12/17/22 10:37:00 PM,C,-13
12/18/22 2:52:00 AM,C,-12
12/18/22 7:07:00 AM,C,-12.5
12/18/22 11:22:00 AM,C,-9.5
12/18/22 3:37:00 PM,C,-5
12/18/22 7:52:00 PM,C,-10.5
12/19/22 12:07:00 AM,C,-11
12/19/22 4:22:00 AM,C,-12.5
12/19/22 8:37:00 AM,C,-13.5
12/19/22 12:52:00 PM,C,-6
12/19/22 5:07:00 PM,C,-9.5
12/19/22 9:22:00 PM,C,-12
12/20/22 1:37:00 AM,C,-12.5
12/20/22 5:52:00 AM,C,-12.5
12/20/22 10:07:00 AM,C,-10.5
12/20/22 2:22:00 PM,C,-7
12/20/22 6:37:00 PM,C,-9.5
12/20/22 10:52:00 PM,C,-10
12/21/22 3:07:00 AM,C,-10.5
12/21/22 7:22:00 AM,C,-11.5
12/21/22 11:37:00 AM,C,-9
12/21/22 3:52:00 PM,C,-9.5
12/21/22 8:07:00 PM,C,-9.5
12/22/22 12:22:00 AM,C,-10.5
12/22/22 4:37:00 AM,C,-13.5
12/22/22 8:52:00 AM,C,-17
12/22/22 1:07:00 PM,C,-16.5
12/22/22 5:22:00 PM,C,-18
12/22/22 9:37:00 PM,C,-17.5
12/23/22 1:52:00 AM,C,-16
12/23/22 6:07:00 AM,C,-15.5
12/23/22 10:22:00 AM,C,-13.5
12/23/22 2:37:00 PM,C,-10.5
12/23/22 6:52:00 PM,C,-11.5
12/23/22 11:07:00 PM,C,-10.5
12/24/22 3:22:00 AM,C,-10.5
12/24/22 7:37:00 AM,C,-10.5
12/24/22 11:52:00 AM,C,-9
12/24/22 4:07:00 PM,C,-8
12/24/22 8:22:00 PM,C,-9.5
12/25/22 12:37:00 AM,C,-9.5
12/25/22 4:52:00 AM,C,-9
12/25/22 9:07:00 AM,C,-8.5
12/25/22 1:22:00 PM,C,-6.5
12/25/22 5:37:00 PM,C,-7.5
12/25/22 9:52:00 PM,C,-7.5
12/26/22 2:07:00 AM,C,-7.5
12/26/22 6:22:00 AM,C,-8
12/26/22 10:37:00 AM,C,-6.5
12/26/22 2:52:00 PM,C,-5
12/26/22 7:07:00 PM,C,-6
12/26/22 11:22:00 PM,C,-6
12/27/22 3:37:00 AM,C,-5.5
12/27/22 7:52:00 AM,C,-5
12/27/22 12:07:00 PM,C,-3.5
12/27/22 4:22:00 PM,C,-3.5
12/27/22 8:37:00 PM,C,-4
12/28/22 12:52:00 AM,C,-5
12/28/22 5:07:00 AM,C,-5.5
12/28/22 9:22:00 AM,C,-6
12/28/22 1:37:00 PM,C,-4.5
12/28/22 5:52:00 PM,C,-5.5
12/28/22 10:07:00 PM,C,-5.5
12/29/22 2:22:00 AM,C,-5.5
12/29/22 6:37:00 AM,C,-10
12/29/22 10:52:00 AM,C,-10.5
12/29/22 3:07:00 PM,C,-10
12/29/22 7:22:00 PM,C,-12
12/29/22 11:37:00 PM,C,-13
12/30/22 3:52:00 AM,C,-13.5
12/30/22 8:07:00 AM,C,-12.5
12/30/22 12:22:00 PM,C,-9
12/30/22 4:37:00 PM,C,-10
12/30/22 8:52:00 PM,C,-10.5
12/31/22 1:07:00 AM,C,-9.5
12/31/22 5:22:00 AM,C,-8.5
12/31/22 9:37:00 AM,C,-7.5
12/31/22 1:52:00 PM,C,-7
12/31/22 6:07:00 PM,C,-7
12/31/22 10:22:00 PM,C,-7
1/1/23 2:37:00 AM,C,-7
1/1/23 6:52:00 AM,C,-6.5
1/1/23 11:07:00 AM,C,-5.5
1/1/23 3:22:00 PM,C,-4.5
1/1/23 7:37:00 PM,C,-6.5
1/1/23 11:52:00 PM,C,-6.5
1/2/23 4:07:00 AM,C,-6.5
1/2/23 8:22:00 AM,C,-8.5
1/2/23 12:37:00 PM,C,-6
1/2/23 4:52:00 PM,C,-7
1/2/23 9:07:00 PM,C,-8
