plantID,pop,site,elv_pt,slp_30,est_30,nrt_30,tpi_30,tri_30,plcv_30,prcv_30,ms_slp_50,ms_est_50,ms_nrt_50,ms_plcv_50,ms_prcv_50,ms_tpi_10,ms_tpi_50,ms_tpi_500
29,LowerNorth,Guanella,-0.515215277671814,23.703233130178926,0.2636857558947306,0.42292662129852127,0.00408357328414631,0.05440969835262922,0.15590745091380925,-0.2411864997888405,8.760952743652878,0.5104042866329744,0.8213863339941514,3.3958702494053534e-4,0.00130777526019441,0.3767484374993728,0.8584324511093655,38.124020131077486
39,LowerNorth,Guanella,-0.44747018814086914,24.51387919040847,0.03056834877483543,0.32428310422045414,-6.970312288927526e-4,0.03881209329671177,-0.07566276628564629,0.03239991795742166,8.760952743652878,0.5104042866329744,0.8213863339941514,3.3958702494053534e-4,0.00130777526019441,0.3767484374993728,0.8584324511093655,38.124020131077486
43,LowerNorth,Guanella,-0.4566028118133545,22.620855364137057,0.06459018456494607,0.3218598715824951,-0.02759487116269128,0.04800168151840518,-0.15283449072115626,0.30385251514618306,8.760952743652878,0.5104042866329744,0.8213863339941514,3.3958702494053534e-4,0.00130777526019441,0.3767484374993728,0.8584324511093655,38.124020131077486
45,LowerNorth,Guanella,-0.4640945494174957,23.986121243193903,-0.03304427679046506,0.26354894792184363,-0.00601600197840065,0.03463798023200917,0.3354186989253355,-0.4802614610179133,8.760952743652878,0.5104042866329744,0.8213863339941514,3.3958702494053534e-4,0.00130777526019441,0.3767484374993728,0.8584324511093655,38.124020131077486
46,LowerNorth,Guanella,-0.43526431918144226,22.71353872457027,-0.01678301965359651,0.3746732335900429,0.00610683396156876,0.0349356525551025,-0.6024677195030386,-0.06649758135993908,8.760952743652878,0.5104042866329744,0.8213863339941514,3.3958702494053534e-4,0.00130777526019441,0.3767484374993728,0.8584324511093655,38.124020131077486
48,LowerNorth,Guanella,-0.4608811140060425,20.356214027806395,0.12914385119714974,0.3422238982083665,-0.002010711720052,0.0362882256585253,-0.19713560678653835,0.01872031547233848,8.760952743652878,0.5104042866329744,0.8213863339941514,3.3958702494053534e-4,0.00130777526019441,0.3767484374993728,0.8584324511093655,38.124020131077486
51,LowerNorth,Guanella,-0.477768212556839,23.061315609463133,0.16616609851868994,0.4484055725927531,0.00603252074393035,0.04905056388019305,0.11842081788083086,0.12291239129911266,8.760952743652878,0.5104042866329744,0.8213863339941514,3.3958702494053534e-4,0.00130777526019441,0.3767484374993728,0.8584324511093655,38.124020131077486
58,LowerNorth,Guanella,-0.4316476583480835,20.27219002146615,0.16354612703844293,0.39148171359775,-0.00747680865037648,0.04147980888105682,-0.07145946683525425,0.05219599733670958,8.760952743652878,0.5104042866329744,0.8213863339941514,3.3958702494053534e-4,0.00130777526019441,0.3767484374993728,0.8584324511093655,38.124020131077486
59,LowerNorth,Guanella,-0.4298022389411926,20.3464788191478,0.1683515673799301,0.38946737338123943,-0.00582831154178822,0.04135524909248659,0.0282954683868373,0.01230332487770891,8.760952743652878,0.5104042866329744,0.8213863339941514,3.3958702494053534e-4,0.00130777526019441,0.3767484374993728,0.8584324511093655,38.124020131077486
68,LowerNorth,Guanella,-0.4486463665962219,19.661564745710244,0.1512170142675014,0.3755706355414272,-0.00875125097115602,0.04039866017130653,-0.1032324195751772,-0.23484425256088487,8.760952743652878,0.5104042866329744,0.8213863339941514,3.3958702494053534e-4,0.00130777526019441,0.3767484374993728,0.8584324511093655,38.124020131077486
