Plot Title: 21397973,,,,,
#,"Date Time, GMT-06:00","Temp, °C (LGR S/N: 21397973, SEN S/N: 21397973)",Coupler Detached (LGR S/N: 21397973),Bad Battery (LGR S/N: 21397973),End Of File (LGR S/N: 21397973)
1399,12/13/22 0:59,-6.882,,,
1400,12/13/22 2:59,-6.882,,,
1401,12/13/22 4:59,-6.882,,,
1402,12/13/22 6:59,-6.882,,,
1403,12/13/22 8:59,-6.882,,,
1404,12/13/22 10:59,-6.882,,,
1405,12/13/22 12:59,-6.882,,,
1406,12/13/22 14:59,-6.882,,,
1407,12/13/22 16:59,-6.882,,,
1408,12/13/22 18:59,-6.882,,,
1409,12/13/22 20:59,-6.882,,,
1410,12/13/22 22:59,-6.882,,,
1411,12/14/22 0:59,-6.882,,,
1412,12/14/22 2:59,-6.882,,,
1413,12/14/22 4:59,-7.01,,,
1414,12/14/22 6:59,-7.01,,,
1415,12/14/22 8:59,-7.01,,,
1416,12/14/22 10:59,-7.01,,,
1417,12/14/22 12:59,-7.01,,,
1418,12/14/22 14:59,-7.01,,,
1419,12/14/22 16:59,-7.138,,,
1420,12/14/22 18:59,-7.138,,,
1421,12/14/22 20:59,-7.267,,,
1422,12/14/22 22:59,-7.267,,,
1423,12/15/22 0:59,-7.267,,,
1424,12/15/22 2:59,-7.397,,,
1425,12/15/22 4:59,-7.397,,,
1426,12/15/22 6:59,-7.527,,,
1427,12/15/22 8:59,-7.527,,,
1428,12/15/22 10:59,-7.657,,,
1429,12/15/22 12:59,-7.657,,,
1430,12/15/22 14:59,-7.787,,,
1431,12/15/22 16:59,-7.787,,,
1432,12/15/22 18:59,-7.918,,,
1433,12/15/22 20:59,-7.918,,,
1434,12/15/22 22:59,-7.918,,,
1435,12/16/22 0:59,-8.05,,,
1436,12/16/22 2:59,-8.182,,,
1437,12/16/22 4:59,-8.182,,,
1438,12/16/22 6:59,-8.314,,,
1439,12/16/22 8:59,-8.314,,,
1440,12/16/22 10:59,-8.447,,,
1441,12/16/22 12:59,-8.58,,,
1442,12/16/22 14:59,-8.713,,,
1443,12/16/22 16:59,-8.713,,,
1444,12/16/22 18:59,-8.847,,,
1445,12/16/22 20:59,-8.847,,,
1446,12/16/22 22:59,-8.982,,,
1447,12/17/22 0:59,-8.982,,,
1448,12/17/22 2:59,-9.117,,,
1449,12/17/22 4:59,-9.117,,,
1450,12/17/22 6:59,-9.252,,,
1451,12/17/22 8:59,-9.388,,,
1452,12/17/22 10:59,-9.388,,,
1453,12/17/22 12:59,-9.388,,,
1454,12/17/22 14:59,-9.388,,,
1455,12/17/22 16:59,-9.252,,,
1456,12/17/22 18:59,-9.252,,,
1457,12/17/22 20:59,-9.252,,,
1458,12/17/22 22:59,-9.252,,,
1459,12/18/22 0:59,-9.252,,,
1460,12/18/22 2:59,-9.117,,,
1461,12/18/22 4:59,-9.117,,,
1462,12/18/22 6:59,-9.117,,,
1463,12/18/22 8:59,-9.117,,,
1464,12/18/22 10:59,-9.117,,,
1465,12/18/22 12:59,-8.982,,,
1466,12/18/22 14:59,-8.982,,,
1467,12/18/22 16:59,-8.982,,,
1468,12/18/22 18:59,-8.982,,,
1469,12/18/22 20:59,-8.982,,,
1470,12/18/22 22:59,-8.982,,,
1471,12/19/22 0:59,-8.982,,,
1472,12/19/22 2:59,-8.982,,,
1473,12/19/22 4:59,-8.847,,,
1474,12/19/22 6:59,-8.847,,,
1475,12/19/22 8:59,-8.847,,,
1476,12/19/22 10:59,-8.847,,,
1477,12/19/22 12:59,-8.982,,,
1478,12/19/22 14:59,-8.982,,,
1479,12/19/22 16:59,-8.982,,,
1480,12/19/22 18:59,-8.982,,,
1481,12/19/22 20:59,-8.982,,,
1482,12/19/22 22:59,-8.982,,,
1483,12/20/22 0:59,-8.982,,,
1484,12/20/22 2:59,-9.117,,,
1485,12/20/22 4:59,-9.117,,,
1486,12/20/22 6:59,-9.117,,,
1487,12/20/22 8:59,-9.117,,,
1488,12/20/22 10:59,-9.252,,,
1489,12/20/22 12:59,-9.252,,,
1490,12/20/22 14:59,-9.252,,,
1491,12/20/22 16:59,-9.117,,,
1492,12/20/22 18:59,-9.117,,,
1493,12/20/22 20:59,-9.117,,,
1494,12/20/22 22:59,-9.117,,,
1495,12/21/22 0:59,-8.982,,,
1496,12/21/22 2:59,-8.982,,,
1497,12/21/22 4:59,-8.982,,,
1498,12/21/22 6:59,-8.847,,,
1499,12/21/22 8:59,-8.847,,,
1500,12/21/22 10:59,-8.847,,,
1501,12/21/22 12:59,-8.713,,,
1502,12/21/22 14:59,-8.713,,,
1503,12/21/22 16:59,-8.713,,,
1504,12/21/22 18:59,-8.713,,,
1505,12/21/22 20:59,-8.713,,,
1506,12/21/22 22:59,-8.713,,,
1507,12/22/22 0:59,-8.58,,,
1508,12/22/22 2:59,-8.58,,,
1509,12/22/22 4:59,-8.58,,,
1510,12/22/22 6:59,-8.58,,,
1511,12/22/22 8:59,-8.58,,,
1512,12/22/22 10:59,-8.58,,,
1513,12/22/22 12:59,-8.58,,,
1514,12/22/22 14:59,-8.713,,,
1515,12/22/22 16:59,-8.713,,,
1516,12/22/22 18:59,-8.847,,,
1517,12/22/22 20:59,-8.847,,,
1518,12/22/22 22:59,-8.982,,,
1519,12/23/22 0:59,-9.117,,,
1520,12/23/22 2:59,-9.252,,,
1521,12/23/22 4:59,-9.388,,,
1522,12/23/22 6:59,-9.525,,,
1523,12/23/22 8:59,-9.662,,,
1524,12/23/22 10:59,-9.525,,,
1525,12/23/22 12:59,-9.525,,,
1526,12/23/22 14:59,-9.525,,,
1527,12/23/22 16:59,-9.388,,,
1528,12/23/22 18:59,-9.388,,,
1529,12/23/22 20:59,-9.252,,,
1530,12/23/22 22:59,-9.117,,,
1531,12/24/22 0:59,-9.117,,,
1532,12/24/22 2:59,-8.982,,,
1533,12/24/22 4:59,-8.982,,,
1534,12/24/22 6:59,-8.847,,,
1535,12/24/22 8:59,-8.847,,,
1536,12/24/22 10:59,-8.713,,,
1537,12/24/22 12:59,-8.713,,,
1538,12/24/22 14:59,-8.58,,,
1539,12/24/22 16:59,-8.58,,,
1540,12/24/22 18:59,-8.447,,,
1541,12/24/22 20:59,-8.447,,,
1542,12/24/22 22:59,-8.314,,,
1543,12/25/22 0:59,-8.314,,,
1544,12/25/22 2:59,-8.314,,,
1545,12/25/22 4:59,-8.182,,,
1546,12/25/22 6:59,-8.314,,,
1547,12/25/22 8:59,-8.314,,,
1548,12/25/22 10:59,-8.182,,,
1549,12/25/22 12:59,-8.182,,,
1550,12/25/22 14:59,-8.182,,,
1551,12/25/22 16:59,-8.05,,,
1552,12/25/22 18:59,-8.05,,,
1553,12/25/22 20:59,-7.918,,,
1554,12/25/22 22:59,-7.918,,,
1555,12/26/22 0:59,-7.918,,,
1556,12/26/22 2:59,-7.787,,,
1557,12/26/22 4:59,-7.787,,,
1558,12/26/22 6:59,-7.787,,,
1559,12/26/22 8:59,-7.657,,,
1560,12/26/22 10:59,-7.657,,,
1561,12/26/22 12:59,-7.657,,,
1562,12/26/22 14:59,-7.657,,,
1563,12/26/22 16:59,-7.657,,,
1564,12/26/22 18:59,-7.657,,,
1565,12/26/22 20:59,-7.527,,,
1566,12/26/22 22:59,-7.527,,,
1567,12/27/22 0:59,-7.527,,,
1568,12/27/22 2:59,-7.397,,,
1569,12/27/22 4:59,-7.397,,,
1570,12/27/22 6:59,-7.397,,,
1571,12/27/22 8:59,-7.397,,,
1572,12/27/22 10:59,-7.267,,,
1573,12/27/22 12:59,-7.267,,,
1574,12/27/22 14:59,-7.267,,,
1575,12/27/22 16:59,-7.138,,,
1576,12/27/22 18:59,-7.138,,,
1577,12/27/22 20:59,-7.138,,,
1578,12/27/22 22:59,-7.01,,,
1579,12/28/22 0:59,-7.01,,,
1580,12/28/22 2:59,-7.01,,,
1581,12/28/22 4:59,-6.882,,,
1582,12/28/22 6:59,-6.882,,,
1583,12/28/22 8:59,-6.754,,,
1584,12/28/22 10:59,-6.754,,,
1585,12/28/22 12:59,-6.754,,,
1586,12/28/22 14:59,-6.754,,,
1587,12/28/22 16:59,-6.754,,,
1588,12/28/22 18:59,-6.626,,,
1589,12/28/22 20:59,-6.626,,,
1590,12/28/22 22:59,-6.626,,,
1591,12/29/22 0:59,-6.626,,,
1592,12/29/22 2:59,-6.626,,,
1593,12/29/22 4:59,-6.626,,,
1594,12/29/22 6:59,-6.626,,,
1595,12/29/22 8:59,-6.626,,,
1596,12/29/22 10:59,-6.626,,,
1597,12/29/22 12:59,-6.626,,,
1598,12/29/22 14:59,-6.754,,,
1599,12/29/22 16:59,-6.754,,,
1600,12/29/22 18:59,-6.882,,,
1601,12/29/22 20:59,-7.01,,,
1602,12/29/22 22:59,-7.138,,,
1603,12/30/22 0:59,-7.267,,,
1604,12/30/22 2:59,-7.267,,,
1605,12/30/22 4:59,-7.397,,,
1606,12/30/22 6:59,-7.527,,,
1607,12/30/22 8:59,-7.657,,,
1608,12/30/22 10:59,-7.787,,,
1609,12/30/22 12:59,-7.787,,,
1610,12/30/22 14:59,-7.918,,,
1611,12/30/22 16:59,-7.918,,,
1612,12/30/22 18:59,-7.918,,,
1613,12/30/22 20:59,-7.918,,,
1614,12/30/22 22:59,-7.918,,,
1615,12/31/22 0:59,-7.918,,,
1616,12/31/22 2:59,-7.918,,,
1617,12/31/22 4:59,-7.918,,,
1618,12/31/22 6:59,-7.918,,,
1619,12/31/22 8:59,-7.918,,,
1620,12/31/22 10:59,-7.918,,,
1621,12/31/22 12:59,-7.787,,,
1622,12/31/22 14:59,-7.787,,,
1623,12/31/22 16:59,-7.657,,,
1624,12/31/22 18:59,-7.657,,,
1625,12/31/22 20:59,-7.527,,,
1626,12/31/22 22:59,-7.527,,,
1627,1/1/23 0:59,-7.397,,,
1628,1/1/23 2:59,-7.397,,,
1629,1/1/23 4:59,-7.267,,,
1630,1/1/23 6:59,-7.267,,,
1631,1/1/23 8:59,-7.267,,,
1632,1/1/23 10:59,-7.138,,,
1633,1/1/23 12:59,-7.138,,,
1634,1/1/23 14:59,-7.138,,,
1635,1/1/23 16:59,-7.01,,,
1636,1/1/23 18:59,-7.01,,,
1637,1/1/23 20:59,-7.01,,,
1638,1/1/23 22:59,-7.01,,,
1639,1/2/23 0:59,-6.882,,,
1640,1/2/23 2:59,-6.882,,,
1641,1/2/23 4:59,-6.882,,,
1642,1/2/23 6:59,-6.882,,,
1643,1/2/23 8:59,-6.754,,,
1644,1/2/23 10:59,-6.754,,,
1645,1/2/23 12:59,-6.754,,,
1646,1/2/23 14:59,-6.754,,,
1647,1/2/23 16:59,-6.626,,,
1648,1/2/23 18:59,-6.626,,,
1649,1/2/23 20:59,-6.626,,,
1650,1/2/23 22:59,-6.626,,,
1651,1/3/23 0:59,-6.626,,,
1652,1/3/23 2:59,-6.626,,,
1653,1/3/23 4:59,-6.499,,,
1654,1/3/23 6:59,-6.499,,,
1655,1/3/23 8:59,-6.499,,,
1656,1/3/23 10:59,-6.499,,,
1657,1/3/23 12:59,-6.499,,,
1658,1/3/23 14:59,-6.499,,,
1659,1/3/23 16:59,-6.499,,,
1660,1/3/23 18:59,-6.499,,,
1661,1/3/23 20:59,-6.499,,,
1662,1/3/23 22:59,-6.499,,,
1663,1/4/23 0:59,-6.499,,,
1664,1/4/23 2:59,-6.499,,,
1665,1/4/23 4:59,-6.626,,,
1666,1/4/23 6:59,-6.626,,,
1667,1/4/23 8:59,-6.626,,,
1668,1/4/23 10:59,-6.626,,,
1669,1/4/23 12:59,-6.754,,,
1670,1/4/23 14:59,-6.882,,,
1671,1/4/23 16:59,-7.01,,,
1672,1/4/23 18:59,-7.138,,,
1673,1/4/23 20:59,-7.267,,,
1674,1/4/23 22:59,-7.397,,,
1675,1/5/23 0:59,-7.527,,,
1676,1/5/23 2:59,-7.657,,,
1677,1/5/23 4:59,-7.787,,,
1678,1/5/23 6:59,-7.787,,,
1679,1/5/23 8:59,-7.918,,,
1680,1/5/23 10:59,-7.918,,,
1681,1/5/23 12:59,-7.918,,,
1682,1/5/23 14:59,-7.918,,,
1683,1/5/23 16:59,-7.918,,,
1684,1/5/23 18:59,-7.918,,,
1685,1/5/23 20:59,-7.787,,,
1686,1/5/23 22:59,-7.787,,,
1687,1/6/23 0:59,-7.787,,,
1688,1/6/23 2:59,-7.787,,,
1689,1/6/23 4:59,-7.787,,,
1690,1/6/23 6:59,-7.787,,,
1691,1/6/23 8:59,-7.657,,,
1692,1/6/23 10:59,-7.787,,,
1693,1/6/23 12:59,-7.787,,,
1694,1/6/23 14:59,-7.787,,,
1695,1/6/23 16:59,-7.787,,,
1696,1/6/23 18:59,-7.787,,,
1697,1/6/23 20:59,-7.787,,,
1698,1/6/23 22:59,-7.787,,,
1699,1/7/23 0:59,-7.787,,,
1700,1/7/23 2:59,-7.787,,,
1701,1/7/23 4:59,-7.657,,,
1702,1/7/23 6:59,-7.787,,,
1703,1/7/23 8:59,-7.787,,,
1704,1/7/23 10:59,-7.787,,,
1705,1/7/23 12:59,-7.787,,,
1706,1/7/23 14:59,-7.787,,,
1707,1/7/23 16:59,-7.787,,,
1708,1/7/23 18:59,-7.787,,,
1709,1/7/23 20:59,-7.787,,,
1710,1/7/23 22:59,-7.787,,,
1711,1/8/23 0:59,-7.918,,,
1712,1/8/23 2:59,-7.918,,,
1713,1/8/23 4:59,-7.918,,,
1714,1/8/23 6:59,-7.918,,,
1715,1/8/23 8:59,-8.05,,,
1716,1/8/23 10:59,-8.05,,,
1717,1/8/23 12:59,-8.05,,,
1718,1/8/23 14:59,-8.05,,,
1719,1/8/23 16:59,-8.05,,,
1720,1/8/23 18:59,-8.05,,,
1721,1/8/23 20:59,-8.05,,,
1722,1/8/23 22:59,-8.05,,,
1723,1/9/23 0:59,-8.05,,,
1724,1/9/23 2:59,-8.05,,,
1725,1/9/23 4:59,-8.05,,,
1726,1/9/23 6:59,-8.05,,,
1727,1/9/23 8:59,-8.05,,,
1728,1/9/23 10:59,-8.05,,,
1729,1/9/23 12:59,-8.05,,,
1730,1/9/23 14:59,-8.05,,,
1731,1/9/23 16:59,-8.05,,,
1732,1/9/23 18:59,-8.05,,,
1733,1/9/23 20:59,-8.05,,,
1734,1/9/23 22:59,-8.05,,,
1735,1/10/23 0:59,-7.918,,,
1736,1/10/23 2:59,-7.918,,,
1737,1/10/23 4:59,-7.918,,,
1738,1/10/23 6:59,-7.787,,,
1739,1/10/23 8:59,-7.787,,,
1740,1/10/23 10:59,-7.787,,,
1741,1/10/23 12:59,-7.657,,,
1742,1/10/23 14:59,-7.657,,,
1743,1/10/23 16:59,-7.527,,,
1744,1/10/23 18:59,-7.397,,,
1745,1/10/23 20:59,-7.397,,,
1746,1/10/23 22:59,-7.267,,,
1747,1/11/23 0:59,-7.267,,,
1748,1/11/23 2:59,-7.267,,,
1749,1/11/23 4:59,-7.267,,,
1750,1/11/23 6:59,-7.267,,,
1751,1/11/23 8:59,-7.267,,,
1752,1/11/23 10:59,-7.267,,,
1753,1/11/23 12:59,-7.267,,,
1754,1/11/23 14:59,-7.267,,,
1755,1/11/23 16:59,-7.397,,,
1756,1/11/23 18:59,-7.397,,,
1757,1/11/23 20:59,-7.527,,,
1758,1/11/23 22:59,-7.527,,,
1759,1/12/23 0:59,-7.527,,,
1760,1/12/23 2:59,-7.657,,,
1761,1/12/23 4:59,-7.657,,,
1762,1/12/23 6:59,-7.787,,,
1763,1/12/23 8:59,-7.787,,,
1764,1/12/23 10:59,-7.918,,,
1765,1/12/23 12:59,-8.05,,,
1766,1/12/23 14:59,-8.05,,,
1767,1/12/23 16:59,-8.05,,,
1768,1/12/23 18:59,-8.05,,,
1769,1/12/23 20:59,-8.05,,,
1770,1/12/23 22:59,-8.05,,,
1771,1/13/23 0:59,-8.05,,,
1772,1/13/23 2:59,-8.05,,,
1773,1/13/23 4:59,-7.918,,,
1774,1/13/23 6:59,-7.918,,,
1775,1/13/23 8:59,-7.918,,,
1776,1/13/23 10:59,-7.918,,,
1777,1/13/23 12:59,-7.787,,,
1778,1/13/23 14:59,-7.787,,,
1779,1/13/23 16:59,-7.657,,,
1780,1/13/23 18:59,-7.657,,,
1781,1/13/23 20:59,-7.527,,,
1782,1/13/23 22:59,-7.527,,,
1783,1/14/23 0:59,-7.397,,,
1784,1/14/23 2:59,-7.397,,,
1785,1/14/23 4:59,-7.267,,,
1786,1/14/23 6:59,-7.267,,,
1787,1/14/23 8:59,-7.267,,,
1788,1/14/23 10:59,-7.267,,,
1789,1/14/23 12:59,-7.267,,,
1790,1/14/23 14:59,-7.267,,,
1791,1/14/23 16:59,-7.267,,,
1792,1/14/23 18:59,-7.267,,,
1793,1/14/23 20:59,-7.267,,,
1794,1/14/23 22:59,-7.267,,,
1795,1/15/23 0:59,-7.138,,,
1796,1/15/23 2:59,-7.267,,,
1797,1/15/23 4:59,-7.138,,,
1798,1/15/23 6:59,-7.138,,,
1799,1/15/23 8:59,-7.267,,,
1800,1/15/23 10:59,-7.267,,,
1801,1/15/23 12:59,-7.267,,,
1802,1/15/23 14:59,-7.267,,,
1803,1/15/23 16:59,-7.267,,,
1804,1/15/23 18:59,-7.267,,,
1805,1/15/23 20:59,-7.267,,,
1806,1/15/23 22:59,-7.267,,,
1807,1/16/23 0:59,-7.267,,,
1808,1/16/23 2:59,-7.267,,,
1809,1/16/23 4:59,-7.267,,,
1810,1/16/23 6:59,-7.267,,,
1811,1/16/23 8:59,-7.397,,,
1812,1/16/23 10:59,-7.397,,,
1813,1/16/23 12:59,-7.397,,,
1814,1/16/23 14:59,-7.527,,,
1815,1/16/23 16:59,-7.527,,,
1816,1/16/23 18:59,-7.527,,,
1817,1/16/23 20:59,-7.657,,,
1818,1/16/23 22:59,-7.657,,,
1819,1/17/23 0:59,-7.657,,,
1820,1/17/23 2:59,-7.657,,,
1821,1/17/23 4:59,-7.657,,,
1822,1/17/23 6:59,-7.787,,,
1823,1/17/23 8:59,-7.787,,,
1824,1/17/23 10:59,-7.787,,,
1825,1/17/23 12:59,-7.787,,,
1826,1/17/23 14:59,-7.918,,,
1827,1/17/23 16:59,-7.918,,,
1828,1/17/23 18:59,-7.918,,,
1829,1/17/23 20:59,-7.787,,,
1830,1/17/23 22:59,-7.787,,,
1831,1/18/23 0:59,-7.787,,,
1832,1/18/23 2:59,-7.787,,,
1833,1/18/23 4:59,-7.787,,,
1834,1/18/23 6:59,-7.787,,,
1835,1/18/23 8:59,-7.787,,,
1836,1/18/23 10:59,-7.657,,,
1837,1/18/23 12:59,-7.657,,,
1838,1/18/23 14:59,-7.657,,,
1839,1/18/23 16:59,-7.657,,,
1840,1/18/23 18:59,-7.657,,,
1841,1/18/23 20:59,-7.787,,,
1842,1/18/23 22:59,-7.787,,,
1843,1/19/23 0:59,-7.918,,,
1844,1/19/23 2:59,-7.918,,,
1845,1/19/23 4:59,-8.05,,,
1846,1/19/23 6:59,-8.182,,,
1847,1/19/23 8:59,-8.314,,,
1848,1/19/23 10:59,-8.447,,,
1849,1/19/23 12:59,-8.447,,,
1850,1/19/23 14:59,-8.58,,,
1851,1/19/23 16:59,-8.58,,,
1852,1/19/23 18:59,-8.713,,,
1853,1/19/23 20:59,-8.713,,,
1854,1/19/23 22:59,-8.713,,,
1855,1/20/23 0:59,-8.713,,,
1856,1/20/23 2:59,-8.713,,,
1857,1/20/23 4:59,-8.713,,,
1858,1/20/23 6:59,-8.713,,,
1859,1/20/23 8:59,-8.713,,,
1860,1/20/23 10:59,-8.713,,,
1861,1/20/23 12:59,-8.847,,,
1862,1/20/23 14:59,-8.847,,,
1863,1/20/23 16:59,-8.847,,,
1864,1/20/23 18:59,-8.847,,,
1865,1/20/23 20:59,-8.847,,,
1866,1/20/23 22:59,-8.847,,,
1867,1/21/23 0:59,-8.847,,,
1868,1/21/23 2:59,-8.847,,,
1869,1/21/23 4:59,-8.982,,,
1870,1/21/23 6:59,-8.982,,,
1871,1/21/23 8:59,-8.982,,,
1872,1/21/23 10:59,-9.117,,,
1873,1/21/23 12:59,-9.117,,,
1874,1/21/23 14:59,-9.252,,,
1875,1/21/23 16:59,-9.252,,,
1876,1/21/23 18:59,-9.252,,,
1877,1/21/23 20:59,-9.252,,,
1878,1/21/23 22:59,-9.252,,,
1879,1/22/23 0:59,-9.388,,,
1880,1/22/23 2:59,-9.388,,,
1881,1/22/23 4:59,-9.525,,,
1882,1/22/23 6:59,-9.525,,,
1883,1/22/23 8:59,-9.525,,,
1884,1/22/23 10:59,-9.525,,,
1885,1/22/23 12:59,-9.525,,,
1886,1/22/23 14:59,-9.388,,,
1887,1/22/23 16:59,-9.388,,,
1888,1/22/23 18:59,-9.388,,,
1889,1/22/23 20:59,-9.252,,,
1890,1/22/23 22:59,-9.252,,,
1891,1/23/23 0:59,-9.252,,,
1892,1/23/23 2:59,-9.252,,,
1893,1/23/23 4:59,-9.252,,,
1894,1/23/23 6:59,-9.252,,,
1895,1/23/23 8:59,-9.252,,,
1896,1/23/23 10:59,-9.252,,,
1897,1/23/23 12:59,-9.252,,,
1898,1/23/23 14:59,-9.388,,,
1899,1/23/23 16:59,-9.388,,,
1900,1/23/23 18:59,-9.388,,,
1901,1/23/23 20:59,-9.388,,,
1902,1/23/23 22:59,-9.388,,,
1903,1/24/23 0:59,-9.388,,,
1904,1/24/23 2:59,-9.388,,,
1905,1/24/23 4:59,-9.388,,,
1906,1/24/23 6:59,-9.388,,,
1907,1/24/23 8:59,-9.388,,,
1908,1/24/23 10:59,-9.525,,,
1909,1/24/23 12:59,-9.525,,,
1910,1/24/23 14:59,-9.525,,,
1911,1/24/23 16:59,-9.662,,,
1912,1/24/23 18:59,-9.662,,,
1913,1/24/23 20:59,-9.662,,,
1914,1/24/23 22:59,-9.662,,,
1915,1/25/23 0:59,-9.662,,,
1916,1/25/23 2:59,-9.799,,,
1917,1/25/23 4:59,-9.937,,,
1918,1/25/23 6:59,-9.937,,,
1919,1/25/23 8:59,-10.075,,,
1920,1/25/23 10:59,-10.214,,,
1921,1/25/23 12:59,-10.214,,,
1922,1/25/23 14:59,-10.353,,,
1923,1/25/23 16:59,-10.353,,,
1924,1/25/23 18:59,-10.353,,,
1925,1/25/23 20:59,-10.353,,,
1926,1/25/23 22:59,-10.493,,,
1927,1/26/23 0:59,-10.493,,,
1928,1/26/23 2:59,-10.634,,,
1929,1/26/23 4:59,-10.634,,,
1930,1/26/23 6:59,-10.774,,,
1931,1/26/23 8:59,-10.774,,,
1932,1/26/23 10:59,-10.916,,,
1933,1/26/23 12:59,-10.916,,,
1934,1/26/23 14:59,-11.058,,,
1935,1/26/23 16:59,-11.058,,,
1936,1/26/23 18:59,-11.2,,,
1937,1/26/23 20:59,-11.2,,,
1938,1/26/23 22:59,-11.2,,,
1939,1/27/23 0:59,-11.058,,,
1940,1/27/23 2:59,-11.058,,,
1941,1/27/23 4:59,-11.058,,,
1942,1/27/23 6:59,-11.058,,,
1943,1/27/23 8:59,-10.916,,,
1944,1/27/23 10:59,-10.916,,,
1945,1/27/23 12:59,-10.774,,,
1946,1/27/23 14:59,-10.774,,,
1947,1/27/23 16:59,-10.634,,,
1948,1/27/23 18:59,-10.634,,,
1949,1/27/23 20:59,-10.493,,,
1950,1/27/23 22:59,-10.353,,,
1951,1/28/23 0:59,-10.353,,,
1952,1/28/23 2:59,-10.214,,,
1953,1/28/23 4:59,-10.214,,,
1954,1/28/23 6:59,-10.075,,,
1955,1/28/23 8:59,-10.075,,,
1956,1/28/23 10:59,-10.075,,,
1957,1/28/23 12:59,-10.075,,,
1958,1/28/23 14:59,-10.075,,,
1959,1/28/23 16:59,-9.937,,,
1960,1/28/23 18:59,-9.937,,,
1961,1/28/23 20:59,-9.937,,,
1962,1/28/23 22:59,-9.937,,,
1963,1/29/23 0:59,-9.937,,,
1964,1/29/23 2:59,-9.937,,,
1965,1/29/23 4:59,-9.937,,,
1966,1/29/23 6:59,-9.937,,,
1967,1/29/23 8:59,-9.937,,,
1968,1/29/23 10:59,-9.937,,,
1969,1/29/23 12:59,-9.937,,,
1970,1/29/23 14:59,-10.075,,,
1971,1/29/23 16:59,-9.937,,,
1972,1/29/23 18:59,-9.937,,,
1973,1/29/23 20:59,-9.937,,,
1974,1/29/23 22:59,-9.937,,,
1975,1/30/23 0:59,-9.799,,,
1976,1/30/23 2:59,-9.799,,,
1977,1/30/23 4:59,-9.799,,,
1978,1/30/23 6:59,-9.799,,,
1979,1/30/23 8:59,-9.799,,,
1980,1/30/23 10:59,-9.799,,,
1981,1/30/23 12:59,-9.662,,,
1982,1/30/23 14:59,-9.662,,,
1983,1/30/23 16:59,-9.662,,,
1984,1/30/23 18:59,-9.662,,,
1985,1/30/23 20:59,-9.662,,,
1986,1/30/23 22:59,-9.525,,,
1987,1/31/23 0:59,-9.525,,,
1988,1/31/23 2:59,-9.525,,,
1989,1/31/23 4:59,-9.525,,,
1990,1/31/23 6:59,-9.525,,,
1991,1/31/23 8:59,-9.388,,,
1992,1/31/23 10:59,-9.388,,,
1993,1/31/23 12:59,-9.388,,,
1994,1/31/23 14:59,-9.388,,,
1995,1/31/23 16:59,-9.388,,,
1996,1/31/23 18:59,-9.388,,,
1997,1/31/23 20:59,-9.388,,,
1998,1/31/23 22:59,-9.388,,,
1999,2/1/23 0:59,-9.388,,,
2000,2/1/23 2:59,-9.388,,,
2001,2/1/23 4:59,-9.388,,,
2002,2/1/23 6:59,-9.388,,,
2003,2/1/23 8:59,-9.388,,,
2004,2/1/23 10:59,-9.388,,,
2005,2/1/23 12:59,-9.388,,,
2006,2/1/23 14:59,-9.388,,,
2007,2/1/23 16:59,-9.388,,,
2008,2/1/23 18:59,-9.388,,,
2009,2/1/23 20:59,-9.525,,,
2010,2/1/23 22:59,-9.388,,,
2011,2/2/23 0:59,-9.525,,,
2012,2/2/23 2:59,-9.525,,,
2013,2/2/23 4:59,-9.525,,,
2014,2/2/23 6:59,-9.525,,,
2015,2/2/23 8:59,-9.525,,,
2016,2/2/23 10:59,-9.525,,,
2017,2/2/23 12:59,-9.525,,,
2018,2/2/23 14:59,-9.525,,,
2019,2/2/23 16:59,-9.525,,,
2020,2/2/23 18:59,-9.525,,,
2021,2/2/23 20:59,-9.525,,,
2022,2/2/23 22:59,-9.525,,,
2023,2/3/23 0:59,-9.525,,,
2024,2/3/23 2:59,-9.388,,,
2025,2/3/23 4:59,-9.525,,,
2026,2/3/23 6:59,-9.388,,,
2027,2/3/23 8:59,-9.388,,,
2028,2/3/23 10:59,-9.388,,,
2029,2/3/23 12:59,-9.388,,,
2030,2/3/23 14:59,-9.388,,,
2031,2/3/23 16:59,-9.388,,,
2032,2/3/23 18:59,-9.388,,,
2033,2/3/23 20:59,-9.388,,,
2034,2/3/23 22:59,-9.388,,,
2035,2/4/23 0:59,-9.388,,,
2036,2/4/23 2:59,-9.388,,,
2037,2/4/23 4:59,-9.388,,,
2038,2/4/23 6:59,-9.388,,,
2039,2/4/23 8:59,-9.252,,,
2040,2/4/23 10:59,-9.252,,,
2041,2/4/23 12:59,-9.252,,,
2042,2/4/23 14:59,-9.252,,,
2043,2/4/23 16:59,-9.252,,,
2044,2/4/23 18:59,-9.252,,,
2045,2/4/23 20:59,-9.252,,,
2046,2/4/23 22:59,-9.252,,,
2047,2/5/23 0:59,-9.252,,,
2048,2/5/23 2:59,-9.252,,,
2049,2/5/23 4:59,-9.252,,,
2050,2/5/23 6:59,-9.252,,,
2051,2/5/23 8:59,-9.252,,,
2052,2/5/23 10:59,-9.252,,,
2053,2/5/23 12:59,-9.252,,,
2054,2/5/23 14:59,-9.252,,,
2055,2/5/23 16:59,-9.252,,,
2056,2/5/23 18:59,-9.252,,,
2057,2/5/23 20:59,-9.252,,,
2058,2/5/23 22:59,-9.252,,,
