"Plot Title: 21397973"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 21397973, SEN S/N: 21397973)","Coupler Detached (LGR S/N: 21397973)","Bad Battery (LGR S/N: 21397973)","Good Battery (LGR S/N: 21397973)","End Of File (LGR S/N: 21397973)"
555,10/03/22 04:59:43 PM,0.674,,,,
556,10/03/22 06:59:43 PM,0.232,,,,
557,10/03/22 08:59:43 PM,0.121,,,,
558,10/03/22 10:59:43 PM,0.121,,,,
559,10/04/22 12:59:43 AM,0.010,,,,
560,10/04/22 02:59:43 AM,-0.102,,,,
561,10/04/22 04:59:43 AM,-0.213,,,,
562,10/04/22 06:59:43 AM,-0.325,,,,
563,10/04/22 08:59:43 AM,-0.325,,,,
564,10/04/22 10:59:43 AM,0.010,,,,
565,10/04/22 12:59:43 PM,0.343,,,,
566,10/04/22 02:59:43 PM,0.563,,,,
567,10/04/22 04:59:43 PM,0.453,,,,
568,10/04/22 06:59:43 PM,-0.102,,,,
569,10/04/22 08:59:43 PM,-0.213,,,,
570,10/04/22 10:59:43 PM,-0.437,,,,
571,10/05/22 12:59:43 AM,-0.549,,,,
572,10/05/22 02:59:43 AM,-0.549,,,,
573,10/05/22 04:59:43 AM,-0.774,,,,
574,10/05/22 06:59:43 AM,-1.001,,,,
575,10/05/22 08:59:43 AM,-0.774,,,,
576,10/05/22 10:59:43 AM,-0.102,,,,
577,10/05/22 12:59:43 PM,0.893,,,,
578,10/05/22 02:59:43 PM,1.548,,,,
579,10/05/22 04:59:43 PM,0.453,,,,
580,10/05/22 06:59:43 PM,0.010,,,,
581,10/05/22 08:59:43 PM,-0.102,,,,
582,10/05/22 10:59:43 PM,-0.102,,,,
583,10/06/22 12:59:43 AM,-0.549,,,,
584,10/06/22 02:59:43 AM,-0.774,,,,
585,10/06/22 04:59:43 AM,-1.001,,,,
586,10/06/22 06:59:43 AM,-1.228,,,,
587,10/06/22 08:59:43 AM,-0.662,,,,
588,10/06/22 10:59:43 AM,0.453,,,,
589,10/06/22 12:59:43 PM,0.674,,,,
590,10/06/22 02:59:43 PM,1.221,,,,
591,10/06/22 04:59:43 PM,0.453,,,,
592,10/06/22 06:59:43 PM,-0.213,,,,
593,10/06/22 08:59:43 PM,-0.213,,,,
594,10/06/22 10:59:43 PM,-0.213,,,,
595,10/07/22 12:59:43 AM,-0.213,,,,
596,10/07/22 02:59:43 AM,-0.549,,,,
597,10/07/22 04:59:43 AM,-0.887,,,,
598,10/07/22 06:59:43 AM,-1.001,,,,
599,10/07/22 08:59:43 AM,-0.662,,,,
600,10/07/22 10:59:43 AM,0.121,,,,
601,10/07/22 12:59:43 PM,0.563,,,,
602,10/07/22 02:59:43 PM,1.330,,,,
603,10/07/22 04:59:43 PM,0.453,,,,
604,10/07/22 06:59:43 PM,-0.102,,,,
605,10/07/22 08:59:43 PM,-0.213,,,,
606,10/07/22 10:59:43 PM,-0.213,,,,
607,10/08/22 12:59:43 AM,-0.437,,,,
608,10/08/22 02:59:43 AM,-0.887,,,,
609,10/08/22 04:59:43 AM,-1.228,,,,
610,10/08/22 06:59:43 AM,-1.456,,,,
611,10/08/22 08:59:43 AM,-1.114,,,,
612,10/08/22 10:59:43 AM,0.121,,,,
613,10/08/22 12:59:43 PM,1.439,,,,
614,10/08/22 02:59:43 PM,1.548,,,,
615,10/08/22 04:59:43 PM,0.232,,,,
616,10/08/22 06:59:43 PM,-0.213,,,,
617,10/08/22 08:59:43 PM,-0.549,,,,
618,10/08/22 10:59:43 PM,-0.774,,,,
619,10/09/22 12:59:43 AM,-1.228,,,,
620,10/09/22 02:59:43 AM,-1.684,,,,
621,10/09/22 04:59:43 AM,-1.914,,,,
622,10/09/22 06:59:43 AM,-2.145,,,,
623,10/09/22 08:59:43 AM,-1.570,,,,
624,10/09/22 10:59:43 AM,-0.102,,,,
625,10/09/22 12:59:43 PM,1.003,,,,
626,10/09/22 02:59:43 PM,1.112,,,,
627,10/09/22 04:59:43 PM,0.453,,,,
628,10/09/22 06:59:43 PM,-0.213,,,,
629,10/09/22 08:59:43 PM,-0.549,,,,
630,10/09/22 10:59:43 PM,-1.114,,,,
631,10/10/22 12:59:43 AM,-1.684,,,,
632,10/10/22 02:59:43 AM,-2.261,,,,
633,10/10/22 04:59:43 AM,-2.610,,,,
634,10/10/22 06:59:43 AM,-2.610,,,,
635,10/10/22 08:59:43 AM,-1.799,,,,
636,10/10/22 10:59:43 AM,0.121,,,,
637,10/10/22 12:59:43 PM,1.221,,,,
638,10/10/22 02:59:43 PM,1.330,,,,
639,10/10/22 04:59:43 PM,0.232,,,,
640,10/10/22 06:59:43 PM,-0.213,,,,
641,10/10/22 08:59:43 PM,-0.662,,,,
642,10/10/22 10:59:43 PM,-1.228,,,,
643,10/11/22 12:59:43 AM,-1.799,,,,
644,10/11/22 02:59:43 AM,-2.145,,,,
645,10/11/22 04:59:43 AM,-2.377,,,,
646,10/11/22 06:59:43 AM,-2.610,,,,
647,10/11/22 08:59:43 AM,-2.261,,,,
648,10/11/22 10:59:43 AM,-0.662,,,,
649,10/11/22 12:59:43 PM,0.232,,,,
650,10/11/22 02:59:43 PM,0.453,,,,
651,10/11/22 04:59:43 PM,0.121,,,,
652,10/11/22 06:59:43 PM,-0.437,,,,
653,10/11/22 08:59:43 PM,-1.114,,,,
654,10/11/22 10:59:43 PM,-1.799,,,,
655,10/12/22 12:59:43 AM,-2.377,,,,
656,10/12/22 02:59:43 AM,-2.727,,,,
657,10/12/22 04:59:43 AM,-2.962,,,,
658,10/12/22 06:59:43 AM,-3.434,,,,
659,10/12/22 08:59:43 AM,-2.145,,,,
660,10/12/22 10:59:43 AM,-0.662,,,,
661,10/12/22 12:59:43 PM,0.674,,,,
662,10/12/22 02:59:43 PM,0.893,,,,
663,10/12/22 04:59:43 PM,0.343,,,,
664,10/12/22 06:59:43 PM,-0.549,,,,
665,10/12/22 08:59:43 PM,-1.799,,,,
666,10/12/22 10:59:43 PM,-2.030,,,,
667,10/13/22 12:59:43 AM,-2.261,,,,
668,10/13/22 02:59:43 AM,-2.610,,,,
669,10/13/22 04:59:43 AM,-2.844,,,,
670,10/13/22 06:59:43 AM,-3.079,,,,
671,10/13/22 08:59:43 AM,-1.914,,,,
672,10/13/22 10:59:43 AM,0.784,,,,
673,10/13/22 12:59:43 PM,1.439,,,,
674,10/13/22 02:59:43 PM,1.439,,,,
675,10/13/22 04:59:43 PM,0.453,,,,
676,10/13/22 06:59:43 PM,-0.662,,,,
677,10/13/22 08:59:43 PM,-1.914,,,,
678,10/13/22 10:59:43 PM,-2.377,,,,
679,10/14/22 12:59:43 AM,-2.727,,,,
680,10/14/22 02:59:43 AM,-3.316,,,,
681,10/14/22 04:59:43 AM,-3.434,,,,
682,10/14/22 06:59:43 AM,-3.792,,,,
683,10/14/22 08:59:43 AM,-3.079,,,,
684,10/14/22 10:59:43 AM,0.343,,,,
685,10/14/22 12:59:43 PM,2.195,,,,
686,10/14/22 02:59:43 PM,1.872,,,,
687,10/14/22 04:59:43 PM,0.784,,,,
688,10/14/22 06:59:43 PM,-0.437,,,,
689,10/14/22 08:59:43 PM,-1.799,,,,
690,10/14/22 10:59:43 PM,-2.727,,,,
691,10/15/22 12:59:43 AM,-3.197,,,,
692,10/15/22 02:59:43 AM,-3.197,,,,
693,10/15/22 04:59:43 AM,-3.553,,,,
694,10/15/22 06:59:43 AM,-3.672,,,,
695,10/15/22 08:59:43 AM,-2.494,,,,
696,10/15/22 10:59:43 AM,1.330,,,,
697,10/15/22 12:59:43 PM,2.837,,,,
698,10/15/22 02:59:43 PM,3.367,,,,
699,10/15/22 04:59:43 PM,1.656,,,,
700,10/15/22 06:59:43 PM,-0.213,,,,
701,10/15/22 08:59:43 PM,-0.549,,,,
702,10/15/22 10:59:43 PM,-0.662,,,,
703,10/16/22 12:59:43 AM,-1.570,,,,
704,10/16/22 02:59:43 AM,-2.030,,,,
705,10/16/22 04:59:43 AM,-2.610,,,,
706,10/16/22 06:59:43 AM,-2.962,,,,
707,10/16/22 08:59:43 AM,-2.377,,,,
708,10/16/22 10:59:43 AM,1.439,,,,
709,10/16/22 12:59:43 PM,2.410,,,,
710,10/16/22 02:59:43 PM,1.872,,,,
711,10/16/22 04:59:43 PM,-0.102,,,,
712,10/16/22 06:59:43 PM,-0.887,,,,
713,10/16/22 08:59:43 PM,-2.030,,,,
714,10/16/22 10:59:43 PM,-3.197,,,,
715,10/17/22 12:59:43 AM,-4.031,,,,
716,10/17/22 02:59:43 AM,-4.514,,,,
717,10/17/22 04:59:43 AM,-4.393,,,,
718,10/17/22 06:59:43 AM,-4.514,,,,
719,10/17/22 08:59:43 AM,-3.792,,,,
720,10/17/22 10:59:43 AM,0.453,,,,
721,10/17/22 12:59:43 PM,2.730,,,,
722,10/17/22 02:59:43 PM,2.624,,,,
723,10/17/22 04:59:43 PM,0.453,,,,
724,10/17/22 06:59:43 PM,-0.774,,,,
725,10/17/22 08:59:43 PM,-2.494,,,,
726,10/17/22 10:59:43 PM,-3.197,,,,
727,10/18/22 12:59:43 AM,-4.031,,,,
728,10/18/22 02:59:43 AM,-4.393,,,,
729,10/18/22 04:59:43 AM,-4.880,,,,
730,10/18/22 06:59:43 AM,-5.372,,,,
731,10/18/22 08:59:43 AM,-5.003,,,,
732,10/18/22 10:59:43 AM,-0.325,,,,
733,10/18/22 12:59:43 PM,2.088,,,,
734,10/18/22 02:59:43 PM,2.303,,,,
735,10/18/22 04:59:43 PM,0.674,,,,
736,10/18/22 06:59:43 PM,-1.341,,,,
737,10/18/22 08:59:43 PM,-3.434,,,,
738,10/18/22 10:59:43 PM,-3.434,,,,
739,10/19/22 12:59:43 AM,-3.316,,,,
740,10/19/22 02:59:43 AM,-3.316,,,,
741,10/19/22 04:59:43 AM,-3.316,,,,
742,10/19/22 06:59:43 AM,-3.197,,,,
743,10/19/22 08:59:43 AM,-2.844,,,,
744,10/19/22 10:59:43 AM,1.112,,,,
745,10/19/22 12:59:43 PM,2.410,,,,
746,10/19/22 02:59:43 PM,2.303,,,,
747,10/19/22 04:59:43 PM,0.784,,,,
748,10/19/22 06:59:43 PM,-0.437,,,,
749,10/19/22 08:59:43 PM,-1.341,,,,
750,10/19/22 10:59:43 PM,-2.377,,,,
751,10/20/22 12:59:43 AM,-3.197,,,,
752,10/20/22 02:59:43 AM,-3.197,,,,
753,10/20/22 04:59:43 AM,-3.434,,,,
754,10/20/22 06:59:43 AM,-3.079,,,,
755,10/20/22 08:59:43 AM,-2.261,,,,
756,10/20/22 10:59:43 AM,2.088,,,,
757,10/20/22 12:59:43 PM,4.102,,,,
758,10/20/22 02:59:43 PM,3.155,,,,
759,10/20/22 04:59:43 PM,0.784,,,,
760,10/20/22 06:59:43 PM,-0.325,,,,
761,10/20/22 08:59:43 PM,-1.001,,,,
762,10/20/22 10:59:43 PM,-1.914,,,,
763,10/21/22 12:59:43 AM,-2.494,,,,
764,10/21/22 02:59:43 AM,-2.610,,,,
765,10/21/22 04:59:43 AM,-2.962,,,,
766,10/21/22 06:59:43 AM,-3.079,,,,
767,10/21/22 08:59:43 AM,-3.197,,,,
768,10/21/22 10:59:43 AM,-1.114,,,,
769,10/21/22 12:59:43 PM,1.003,,,,
770,10/21/22 02:59:43 PM,1.003,,,,
771,10/21/22 04:59:43 PM,-0.437,,,,
772,10/21/22 06:59:43 PM,-1.914,,,,
773,10/21/22 08:59:43 PM,-2.610,,,,
774,10/21/22 10:59:43 PM,-2.844,,,,
775,10/22/22 12:59:43 AM,-2.962,,,,
776,10/22/22 02:59:43 AM,-3.434,,,,
777,10/22/22 04:59:43 AM,-3.672,,,,
778,10/22/22 06:59:43 AM,-4.031,,,,
779,10/22/22 08:59:43 AM,-4.272,,,,
780,10/22/22 10:59:43 AM,0.010,,,,
781,10/22/22 12:59:43 PM,2.195,,,,
782,10/22/22 02:59:43 PM,1.980,,,,
783,10/22/22 04:59:43 PM,0.010,,,,
784,10/22/22 06:59:43 PM,-1.456,,,,
785,10/22/22 08:59:43 PM,-2.494,,,,
786,10/22/22 10:59:43 PM,-2.727,,,,
787,10/23/22 12:59:43 AM,-3.079,,,,
788,10/23/22 02:59:43 AM,-3.316,,,,
789,10/23/22 04:59:43 AM,-3.553,,,,
790,10/23/22 06:59:43 AM,-3.553,,,,
791,10/23/22 08:59:43 AM,-2.844,,,,
792,10/23/22 10:59:43 AM,-1.914,,,,
793,10/23/22 12:59:43 PM,-2.030,,,,
794,10/23/22 02:59:43 PM,-2.261,,,,
795,10/23/22 04:59:43 PM,-2.610,,,,
796,10/23/22 06:59:43 PM,-3.316,,,,
797,10/23/22 08:59:43 PM,-5.249,,,,
798,10/23/22 10:59:43 PM,-5.620,,,,
799,10/24/22 12:59:43 AM,-6.373,,,,
800,10/24/22 02:59:43 AM,-7.527,,,,
801,10/24/22 04:59:43 AM,-8.314,,,,
802,10/24/22 06:59:43 AM,-8.982,,,,
803,10/24/22 08:59:43 AM,-9.388,,,,
804,10/24/22 10:59:43 AM,-8.182,,,,
805,10/24/22 12:59:43 PM,-6.499,,,,
806,10/24/22 02:59:43 PM,-6.246,,,,
807,10/24/22 04:59:43 PM,-7.397,,,,
808,10/24/22 06:59:43 PM,-8.182,,,,
809,10/24/22 08:59:43 PM,-8.982,,,,
810,10/24/22 10:59:43 PM,-7.918,,,,
811,10/25/22 12:59:43 AM,-7.787,,,,
812,10/25/22 02:59:43 AM,-7.527,,,,
813,10/25/22 04:59:43 AM,-7.397,,,,
814,10/25/22 06:59:43 AM,-7.787,,,,
815,10/25/22 08:59:43 AM,-7.397,,,,
816,10/25/22 10:59:43 AM,-4.152,,,,
817,10/25/22 12:59:43 PM,-2.610,,,,
818,10/25/22 02:59:43 PM,-2.844,,,,
819,10/25/22 04:59:43 PM,-5.125,,,,
820,10/25/22 06:59:43 PM,-6.120,,,,
821,10/25/22 08:59:43 PM,-6.120,,,,
822,10/25/22 10:59:43 PM,-5.995,,,,
823,10/26/22 12:59:43 AM,-5.995,,,,
824,10/26/22 02:59:43 AM,-5.995,,,,
825,10/26/22 04:59:43 AM,-5.870,,,,
826,10/26/22 06:59:43 AM,-5.496,,,,
827,10/26/22 08:59:43 AM,-5.003,,,,
828,10/26/22 10:59:43 AM,-4.393,,,,
829,10/26/22 12:59:43 PM,-3.792,,,,
830,10/26/22 02:59:43 PM,-3.316,,,,
831,10/26/22 04:59:43 PM,-3.434,,,,
832,10/26/22 06:59:43 PM,-3.792,,,,
833,10/26/22 08:59:43 PM,-4.152,,,,
834,10/26/22 10:59:43 PM,-4.152,,,,
835,10/27/22 12:59:43 AM,-4.152,,,,
836,10/27/22 02:59:43 AM,-4.031,,,,
837,10/27/22 04:59:43 AM,-3.911,,,,
838,10/27/22 06:59:43 AM,-3.792,,,,
839,10/27/22 08:59:43 AM,-3.672,,,,
840,10/27/22 10:59:43 AM,-3.553,,,,
841,10/27/22 12:59:43 PM,-3.316,,,,
842,10/27/22 02:59:43 PM,-3.079,,,,
843,10/27/22 04:59:43 PM,-2.962,,,,
844,10/27/22 06:59:43 PM,-3.079,,,,
845,10/27/22 08:59:43 PM,-3.553,,,,
846,10/27/22 10:59:43 PM,-3.911,,,,
847,10/28/22 12:59:43 AM,-4.152,,,,
848,10/28/22 02:59:43 AM,-4.393,,,,
849,10/28/22 04:59:43 AM,-4.636,,,,
850,10/28/22 06:59:43 AM,-4.758,,,,
851,10/28/22 08:59:43 AM,-4.636,,,,
852,10/28/22 10:59:43 AM,-4.514,,,,
853,10/28/22 12:59:43 PM,-4.152,,,,
854,10/28/22 02:59:43 PM,-3.792,,,,
855,10/28/22 04:59:43 PM,-3.911,,,,
856,10/28/22 06:59:43 PM,-4.272,,,,
857,10/28/22 08:59:43 PM,-4.514,,,,
858,10/28/22 10:59:43 PM,-4.636,,,,
859,10/29/22 12:59:43 AM,-4.636,,,,
860,10/29/22 02:59:43 AM,-4.758,,,,
861,10/29/22 04:59:43 AM,-5.003,,,,
862,10/29/22 06:59:43 AM,-5.125,,,,
863,10/29/22 08:59:43 AM,-5.249,,,,
864,10/29/22 10:59:43 AM,-5.249,,,,
865,10/29/22 12:59:43 PM,-4.636,,,,
866,10/29/22 02:59:43 PM,-4.152,,,,
867,10/29/22 04:59:43 PM,-3.911,,,,
868,10/29/22 06:59:43 PM,-4.272,,,,
869,10/29/22 08:59:43 PM,-4.758,,,,
870,10/29/22 10:59:43 PM,-4.880,,,,
871,10/30/22 12:59:43 AM,-4.758,,,,
872,10/30/22 02:59:43 AM,-5.003,,,,
873,10/30/22 04:59:43 AM,-5.372,,,,
874,10/30/22 06:59:43 AM,-5.372,,,,
875,10/30/22 08:59:43 AM,-5.620,,,,
876,10/30/22 10:59:43 AM,-5.496,,,,
877,10/30/22 12:59:43 PM,-4.758,,,,
878,10/30/22 02:59:43 PM,-4.272,,,,
879,10/30/22 04:59:43 PM,-4.152,,,,
880,10/30/22 06:59:43 PM,-4.514,,,,
881,10/30/22 08:59:43 PM,-4.880,,,,
882,10/30/22 10:59:43 PM,-5.125,,,,
883,10/31/22 12:59:43 AM,-5.125,,,,
884,10/31/22 02:59:43 AM,-5.249,,,,
885,10/31/22 04:59:43 AM,-5.620,,,,
886,10/31/22 06:59:43 AM,-6.120,,,,
887,10/31/22 08:59:43 AM,-6.373,,,,
888,10/31/22 10:59:43 AM,-4.880,,,,
889,10/31/22 12:59:43 PM,-3.434,,,,
890,10/31/22 02:59:43 PM,-3.553,,,,
891,10/31/22 04:59:43 PM,-4.758,,,,
892,10/31/22 06:59:43 PM,-5.372,,,,
893,10/31/22 08:59:43 PM,-5.620,,,,
894,10/31/22 10:59:43 PM,-5.745,,,,
895,11/01/22 12:59:43 AM,-5.995,,,,
896,11/01/22 02:59:43 AM,-5.745,,,,
897,11/01/22 04:59:43 AM,-5.745,,,,
898,11/01/22 06:59:43 AM,-5.745,,,,
899,11/01/22 08:59:43 AM,-5.496,,,,
900,11/01/22 10:59:43 AM,-3.792,,,,
901,11/01/22 12:59:43 PM,-2.261,,,,
902,11/01/22 02:59:43 PM,-1.799,,,,
903,11/01/22 04:59:43 PM,-2.494,,,,
904,11/01/22 06:59:43 PM,-3.672,,,,
905,11/01/22 08:59:43 PM,-4.636,,,,
906,11/01/22 10:59:43 PM,-5.125,,,,
907,11/02/22 12:59:43 AM,-5.620,,,,
908,11/02/22 02:59:43 AM,-5.620,,,,
909,11/02/22 04:59:43 AM,-6.120,,,,
910,11/02/22 06:59:43 AM,-6.499,,,,
911,11/02/22 08:59:43 AM,-6.499,,,,
912,11/02/22 10:59:43 AM,-4.758,,,,
913,11/02/22 12:59:43 PM,-2.727,,,,
914,11/02/22 02:59:43 PM,-3.079,,,,
915,11/02/22 04:59:43 PM,-4.758,,,,
916,11/02/22 06:59:43 PM,-5.620,,,,
917,11/02/22 08:59:43 PM,-6.626,,,,
918,11/02/22 10:59:43 PM,-7.010,,,,
919,11/03/22 12:59:43 AM,-6.882,,,,
920,11/03/22 02:59:43 AM,-7.267,,,,
921,11/03/22 04:59:43 AM,-6.882,,,,
922,11/03/22 06:59:43 AM,-6.246,,,,
923,11/03/22 08:59:43 AM,-5.745,,,,
924,11/03/22 10:59:43 AM,-5.003,,,,
925,11/03/22 12:59:43 PM,-4.514,,,,
926,11/03/22 02:59:43 PM,-4.272,,,,
927,11/03/22 04:59:43 PM,-4.272,,,,
928,11/03/22 06:59:43 PM,-4.272,,,,
929,11/03/22 08:59:43 PM,-4.272,,,,
930,11/03/22 10:59:43 PM,-4.272,,,,
931,11/04/22 12:59:43 AM,-4.152,,,,
932,11/04/22 02:59:43 AM,-4.152,,,,
933,11/04/22 04:59:43 AM,-4.152,,,,
934,11/04/22 06:59:43 AM,-4.152,,,,
935,11/04/22 08:59:43 AM,-4.272,,,,
936,11/04/22 10:59:43 AM,-4.636,,,,
937,11/04/22 12:59:43 PM,-6.120,,,,
938,11/04/22 02:59:43 PM,-6.754,,,,
939,11/04/22 04:59:43 PM,-8.314,,,,
940,11/04/22 06:59:43 PM,-8.713,,,,
941,11/04/22 08:59:43 PM,-8.713,,,,
942,11/04/22 10:59:43 PM,-8.580,,,,
943,11/05/22 12:59:43 AM,-8.580,,,,
944,11/05/22 02:59:43 AM,-8.447,,,,
945,11/05/22 04:59:43 AM,-8.050,,,,
946,11/05/22 06:59:43 AM,-7.657,,,,
947,11/05/22 08:59:43 AM,-7.657,,,,
948,11/05/22 10:59:43 AM,-5.745,,,,
949,11/05/22 12:59:43 PM,-5.249,,,,
950,11/05/22 02:59:43 PM,-5.496,,,,
951,11/05/22 04:59:43 PM,-5.620,,,,
952,11/05/22 06:59:43 PM,-5.870,,,,
953,11/05/22 08:59:43 PM,-5.745,,,,
954,11/05/22 10:59:43 PM,-5.620,,,,
955,11/06/22 12:59:43 AM,-5.745,,,,
956,11/06/22 02:59:43 AM,-5.496,,,,
957,11/06/22 04:59:43 AM,-5.620,,,,
958,11/06/22 06:59:43 AM,-5.496,,,,
959,11/06/22 08:59:43 AM,-5.372,,,,
960,11/06/22 10:59:43 AM,-4.758,,,,
961,11/06/22 12:59:43 PM,-4.152,,,,
962,11/06/22 02:59:43 PM,-3.911,,,,
963,11/06/22 04:59:43 PM,-4.152,,,,
964,11/06/22 06:59:43 PM,-4.393,,,,
965,11/06/22 08:59:43 PM,-4.393,,,,
966,11/06/22 10:59:43 PM,-4.880,,,,
967,11/07/22 12:59:43 AM,-5.496,,,,
968,11/07/22 02:59:43 AM,-5.249,,,,
969,11/07/22 04:59:43 AM,-5.125,,,,
970,11/07/22 06:59:43 AM,-5.125,,,,
971,11/07/22 08:59:43 AM,-5.125,,,,
972,11/07/22 10:59:43 AM,-5.125,,,,
973,11/07/22 12:59:43 PM,-5.003,,,,
974,11/07/22 02:59:43 PM,-4.880,,,,
975,11/07/22 04:59:43 PM,-4.758,,,,
976,11/07/22 06:59:43 PM,-4.636,,,,
977,11/07/22 08:59:43 PM,-4.514,,,,
978,11/07/22 10:59:43 PM,-4.514,,,,
979,11/08/22 12:59:43 AM,-4.514,,,,
980,11/08/22 02:59:43 AM,-4.514,,,,
981,11/08/22 04:59:43 AM,-4.514,,,,
982,11/08/22 06:59:43 AM,-4.636,,,,
983,11/08/22 08:59:43 AM,-4.636,,,,
984,11/08/22 10:59:43 AM,-4.636,,,,
985,11/08/22 12:59:43 PM,-4.636,,,,
986,11/08/22 02:59:43 PM,-4.636,,,,
987,11/08/22 04:59:43 PM,-4.514,,,,
988,11/08/22 06:59:43 PM,-4.514,,,,
989,11/08/22 08:59:43 PM,-4.514,,,,
990,11/08/22 10:59:43 PM,-4.393,,,,
991,11/09/22 12:59:43 AM,-4.393,,,,
992,11/09/22 02:59:43 AM,-4.272,,,,
993,11/09/22 04:59:43 AM,-4.272,,,,
994,11/09/22 06:59:43 AM,-4.272,,,,
995,11/09/22 08:59:43 AM,-4.152,,,,
996,11/09/22 10:59:43 AM,-4.152,,,,
997,11/09/22 12:59:43 PM,-4.152,,,,
998,11/09/22 02:59:43 PM,-4.152,,,,
999,11/09/22 04:59:43 PM,-4.152,,,,
1000,11/09/22 06:59:43 PM,-4.152,,,,
1001,11/09/22 08:59:43 PM,-4.152,,,,
1002,11/09/22 10:59:43 PM,-4.031,,,,
1003,11/10/22 12:59:43 AM,-4.031,,,,
1004,11/10/22 02:59:43 AM,-4.031,,,,
1005,11/10/22 04:59:43 AM,-4.031,,,,
1006,11/10/22 06:59:43 AM,-4.031,,,,
1007,11/10/22 08:59:43 AM,-4.031,,,,
1008,11/10/22 10:59:43 AM,-4.031,,,,
1009,11/10/22 12:59:43 PM,-4.031,,,,
1010,11/10/22 02:59:43 PM,-4.031,,,,
1011,11/10/22 04:59:43 PM,-4.031,,,,
1012,11/10/22 06:59:43 PM,-4.031,,,,
1013,11/10/22 08:59:43 PM,-4.031,,,,
1014,11/10/22 10:59:43 PM,-4.152,,,,
1015,11/11/22 12:59:43 AM,-4.152,,,,
1016,11/11/22 02:59:43 AM,-4.152,,,,
1017,11/11/22 04:59:43 AM,-4.152,,,,
1018,11/11/22 06:59:43 AM,-4.272,,,,
1019,11/11/22 08:59:43 AM,-4.272,,,,
1020,11/11/22 10:59:43 AM,-4.272,,,,
1021,11/11/22 12:59:43 PM,-4.393,,,,
1022,11/11/22 02:59:43 PM,-4.514,,,,
1023,11/11/22 04:59:43 PM,-4.514,,,,
1024,11/11/22 06:59:43 PM,-4.636,,,,
1025,11/11/22 08:59:43 PM,-4.636,,,,
1026,11/11/22 10:59:43 PM,-4.636,,,,
1027,11/12/22 12:59:43 AM,-4.758,,,,
1028,11/12/22 02:59:43 AM,-4.758,,,,
1029,11/12/22 04:59:43 AM,-4.880,,,,
1030,11/12/22 06:59:43 AM,-4.880,,,,
1031,11/12/22 08:59:43 AM,-4.880,,,,
1032,11/12/22 10:59:43 AM,-4.880,,,,
1033,11/12/22 12:59:43 PM,-4.880,,,,
1034,11/12/22 02:59:43 PM,-5.003,,,,
1035,11/12/22 04:59:43 PM,-5.003,,,,
1036,11/12/22 06:59:43 PM,-5.003,,,,
1037,11/12/22 08:59:43 PM,-5.003,,,,
1038,11/12/22 10:59:43 PM,-5.003,,,,
1039,11/13/22 12:59:43 AM,-5.003,,,,
1040,11/13/22 02:59:43 AM,-5.003,,,,
1041,11/13/22 04:59:43 AM,-5.125,,,,
1042,11/13/22 06:59:43 AM,-5.125,,,,
1043,11/13/22 08:59:43 AM,-5.125,,,,
1044,11/13/22 10:59:43 AM,-5.125,,,,
1045,11/13/22 12:59:43 PM,-5.125,,,,
1046,11/13/22 02:59:43 PM,-5.125,,,,
1047,11/13/22 04:59:43 PM,-5.125,,,,
1048,11/13/22 06:59:43 PM,-5.125,,,,
1049,11/13/22 08:59:43 PM,-5.125,,,,
1050,11/13/22 10:59:43 PM,-5.125,,,,
1051,11/14/22 12:59:43 AM,-5.249,,,,
1052,11/14/22 02:59:43 AM,-5.249,,,,
1053,11/14/22 04:59:43 AM,-5.249,,,,
1054,11/14/22 06:59:43 AM,-5.249,,,,
1055,11/14/22 08:59:43 AM,-5.249,,,,
1056,11/14/22 10:59:43 AM,-5.249,,,,
1057,11/14/22 12:59:43 PM,-5.249,,,,
1058,11/14/22 02:59:43 PM,-5.372,,,,
1059,11/14/22 04:59:43 PM,-5.372,,,,
1060,11/14/22 06:59:43 PM,-5.372,,,,
1061,11/14/22 08:59:43 PM,-5.496,,,,
1062,11/14/22 10:59:43 PM,-5.496,,,,
1063,11/15/22 12:59:43 AM,-5.496,,,,
1064,11/15/22 02:59:43 AM,-5.496,,,,
1065,11/15/22 04:59:43 AM,-5.496,,,,
1066,11/15/22 06:59:43 AM,-5.496,,,,
1067,11/15/22 08:59:43 AM,-5.620,,,,
1068,11/15/22 10:59:43 AM,-5.620,,,,
1069,11/15/22 12:59:43 PM,-5.620,,,,
1070,11/15/22 02:59:43 PM,-5.745,,,,
1071,11/15/22 04:59:43 PM,-5.745,,,,
1072,11/15/22 06:59:43 PM,-5.745,,,,
1073,11/15/22 08:59:43 PM,-5.870,,,,
1074,11/15/22 10:59:43 PM,-5.870,,,,
1075,11/16/22 12:59:43 AM,-5.995,,,,
1076,11/16/22 02:59:43 AM,-5.995,,,,
1077,11/16/22 04:59:43 AM,-6.120,,,,
1078,11/16/22 06:59:43 AM,-6.120,,,,
1079,11/16/22 08:59:43 AM,-6.120,,,,
1080,11/16/22 10:59:43 AM,-6.246,,,,
1081,11/16/22 12:59:43 PM,-6.246,,,,
1082,11/16/22 02:59:43 PM,-6.246,,,,
1083,11/16/22 04:59:43 PM,-6.246,,,,
1084,11/16/22 06:59:43 PM,-6.246,,,,
1085,11/16/22 08:59:43 PM,-6.246,,,,
1086,11/16/22 10:59:43 PM,-6.246,,,,
