date,site,SouthLower,SouthUpper,NorthUpper,NorthLower,TopUpper,TopLower,snotel_swe,snotel_snow_depth,snotel_tmean
2024-03-01,guanella,-5.8598888888888885,-7.3335,-10.622250000000001,-6.033833333333333,-7.956111111111111,-5.764048536696862,226.1,860,-3.2
2024-03-02,guanella,-5.542277777777778,-5.3685,-10.399666666666667,-5.6401666666666666,-6.396,-4.411753910513369,226.1,810,-1.8
2024-03-03,guanella,-5.5355,-5.785,-9.926083333333333,-5.302833333333333,-6.695888888888889,-4.719567961073096,228.6,840,-9.4
2024-03-04,guanella,-5.908444444444444,-8.003499999999999,-9.445083333333333,-6.079833333333333,-7.794944444444445,-5.694918075137537,236.2,890,-7.6
2024-03-05,guanella,-6.176944444444445,-7.803,-9.218250000000001,-7.077833333333333,-8.2855,-6.051381496562215,236.2,890,-6.6
2024-03-06,guanella,-6.369888888888889,-7.3870000000000005,-9.03825,-6.889666666666667,-7.657777777777778,-5.563365705589092,236.2,890,-6.1
2024-03-07,guanella,-6.292388888888889,-7.729333333333334,-8.880749999999999,-7.1080000000000005,-7.854722222222223,-5.538928892912679,236.2,840,-6.8
2024-03-08,guanella,-5.609333333333334,-6.759,-8.835833333333333,-5.818833333333333,-7.114166666666667,-4.965994495840221,236.2,840,-11
2024-03-09,guanella,-5.803944444444444,-6.629166666666666,-8.713,-7.009166666666667,-6.955555555555556,-5.055969810021168,241.3,910,-7.6
2024-03-10,guanella,-5.448277777777778,-7.026344090336108,-8.616272727272728,-6.2009353069107185,-7.597777777777778,-5.463970216996074,243.8,890,-3.9
2024-03-11,guanella,-5.838333333333333,-6.839333333333333,-8.668666666666667,-6.0440000000000005,-8.097055555555556,-5.732269035565139,243.8,860,-2.5
2024-03-12,guanella,-4.890611111111111,-6.626166666666666,-8.690833333333332,-3.927,-6.553944444444444,-4.489998979470045,243.8,840,-3.1
2024-03-13,guanella,-4.0408888888888885,-6.141166666666667,-8.524583333333332,-2.564,-5.480611111111111,-3.7302550610251615,246.4,860,-5.7
2024-03-14,guanella,-3.8846666666666665,-5.828333333333333,-8.292166666666667,-3.677166666666667,-5.565833333333334,-4.6110319480446265,271.8,1120,-8.5
2024-03-15,guanella,-3.991222222222222,-5.703333333333333,-8.105,-5.1265,-6.001944444444445,-4.991670042061685,279.4,1140,-7.2
2024-03-16,guanella,-3.951,-5.912,-8.05,-5.1875,-6.022777777777778,-4.9312496620838715,279.4,1120,-6.9
2024-03-17,guanella,-3.8648333333333333,-5.849166666666667,-8.05,-4.9825,-5.9880555555555555,-4.733355882816738,279.4,1070,-7.1
2024-03-18,guanella,-3.738611111111111,-5.724666666666667,-7.995,-4.860666666666667,-5.821388888888889,-4.499733266294413,279.4,1040,-3.6
