"Plot Title: 20365583"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 20365583, SEN S/N: 20365583)","Coupler Detached (LGR S/N: 20365583)","Bad Battery (LGR S/N: 20365583)","Good Battery (LGR S/N: 20365583)","Coupler Attached (LGR S/N: 20365583)","Host Connected (LGR S/N: 20365583)","Stopped (LGR S/N: 20365583)","End Of File (LGR S/N: 20365583)"
1856,02/19/23 08:21:41 AM,-10.075,,,,,,,
1857,02/19/23 10:21:41 AM,-9.525,,,,,,,
1858,02/19/23 12:21:41 PM,-8.713,,,,,,,
1859,02/19/23 02:21:41 PM,-8.182,,,,,,,
1860,02/19/23 04:21:41 PM,-8.314,,,,,,,
1861,02/19/23 06:21:41 PM,-9.252,,,,,,,
1862,02/19/23 08:21:41 PM,-9.525,,,,,,,
1863,02/19/23 10:21:41 PM,-9.799,,,,,,,
1864,02/20/23 12:21:41 AM,-9.937,,,,,,,
1865,02/20/23 02:21:41 AM,-9.937,,,,,,,
1866,02/20/23 04:21:41 AM,-9.937,,,,,,,
1867,02/20/23 06:21:41 AM,-9.937,,,,,,,
1868,02/20/23 08:21:41 AM,-9.799,,,,,,,
1869,02/20/23 10:21:41 AM,-7.657,,,,,,,
1870,02/20/23 12:21:41 PM,-6.373,,,,,,,
1871,02/20/23 02:21:41 PM,-6.373,,,,,,,
1872,02/20/23 04:21:41 PM,-6.499,,,,,,,
1873,02/20/23 06:21:41 PM,-7.138,,,,,,,
1874,02/20/23 08:21:41 PM,-7.657,,,,,,,
1875,02/20/23 10:21:41 PM,-7.787,,,,,,,
1876,02/21/23 12:21:41 AM,-7.918,,,,,,,
1877,02/21/23 02:21:41 AM,-7.918,,,,,,,
1878,02/21/23 04:21:41 AM,-7.918,,,,,,,
1879,02/21/23 06:21:41 AM,-7.787,,,,,,,
1880,02/21/23 08:21:41 AM,-7.657,,,,,,,
1881,02/21/23 10:21:41 AM,-7.010,,,,,,,
1882,02/21/23 12:21:41 PM,-5.125,,,,,,,
1883,02/21/23 02:21:41 PM,-3.553,,,,,,,
1884,02/21/23 04:21:41 PM,-1.799,,,,,,,
1885,02/21/23 06:21:41 PM,-3.792,,,,,,,
1886,02/21/23 08:21:41 PM,-5.249,,,,,,,
1887,02/21/23 10:21:41 PM,-5.995,,,,,,,
1888,02/22/23 12:21:41 AM,-6.246,,,,,,,
1889,02/22/23 02:21:41 AM,-6.373,,,,,,,
1890,02/22/23 04:21:41 AM,-6.499,,,,,,,
1891,02/22/23 06:21:41 AM,-6.754,,,,,,,
1892,02/22/23 08:21:41 AM,-7.397,,,,,,,
1893,02/22/23 10:21:41 AM,-6.754,,,,,,,
1894,02/22/23 12:21:41 PM,-5.745,,,,,,,
1895,02/22/23 02:21:41 PM,-5.372,,,,,,,
1896,02/22/23 04:21:41 PM,-5.995,,,,,,,
1897,02/22/23 06:21:41 PM,-6.246,,,,,,,
1898,02/22/23 08:21:41 PM,-7.010,,,,,,,
1899,02/22/23 10:21:41 PM,-7.267,,,,,,,
1900,02/23/23 12:21:41 AM,-7.397,,,,,,,
1901,02/23/23 02:21:41 AM,-8.050,,,,,,,
1902,02/23/23 04:21:41 AM,-8.447,,,,,,,
1903,02/23/23 06:21:41 AM,-9.117,,,,,,,
1904,02/23/23 08:21:41 AM,-9.937,,,,,,,
1905,02/23/23 10:21:41 AM,-9.662,,,,,,,
1906,02/23/23 12:21:41 PM,-8.982,,,,,,,
1907,02/23/23 02:21:41 PM,-8.050,,,,,,,
1908,02/23/23 04:21:41 PM,-7.918,,,,,,,
1909,02/23/23 06:21:41 PM,-8.182,,,,,,,
1910,02/23/23 08:21:41 PM,-8.580,,,,,,,
1911,02/23/23 10:21:41 PM,-8.847,,,,,,,
1912,02/24/23 12:21:41 AM,-9.525,,,,,,,
1913,02/24/23 02:21:41 AM,-10.214,,,,,,,
1914,02/24/23 04:21:41 AM,-10.493,,,,,,,
1915,02/24/23 06:21:41 AM,-10.634,,,,,,,
1916,02/24/23 08:21:41 AM,-10.493,,,,,,,
1917,02/24/23 10:21:41 AM,-9.799,,,,,,,
1918,02/24/23 12:21:41 PM,-8.847,,,,,,,
1919,02/24/23 02:21:41 PM,-8.447,,,,,,,
1920,02/24/23 04:21:41 PM,-8.447,,,,,,,
1921,02/24/23 06:21:41 PM,-9.525,,,,,,,
1922,02/24/23 08:21:41 PM,-10.353,,,,,,,
1923,02/24/23 10:21:41 PM,-10.493,,,,,,,
1924,02/25/23 12:21:41 AM,-9.937,,,,,,,
1925,02/25/23 02:21:41 AM,-10.214,,,,,,,
1926,02/25/23 04:21:41 AM,-10.214,,,,,,,
1927,02/25/23 06:21:41 AM,-9.525,,,,,,,
1928,02/25/23 08:21:41 AM,-8.982,,,,,,,
1929,02/25/23 10:21:41 AM,-6.373,,,,,,,
1930,02/25/23 12:21:41 PM,-2.610,,,,,,,
1931,02/25/23 02:21:41 PM,-0.325,,,,,,,
1932,02/25/23 04:21:41 PM,0.010,,,,,,,
1933,02/25/23 06:21:41 PM,-2.261,,,,,,,
1934,02/25/23 08:21:41 PM,-5.125,,,,,,,
1935,02/25/23 10:21:41 PM,-5.620,,,,,,,
1936,02/26/23 12:21:41 AM,-5.745,,,,,,,
1937,02/26/23 02:21:41 AM,-5.870,,,,,,,
1938,02/26/23 04:21:41 AM,-6.246,,,,,,,
1939,02/26/23 06:21:41 AM,-6.499,,,,,,,
1940,02/26/23 08:21:41 AM,-6.120,,,,,,,
1941,02/26/23 10:21:41 AM,-2.261,,,,,,,
1942,02/26/23 12:21:41 PM,1.656,,,,,,,
1943,02/26/23 02:21:41 PM,2.088,,,,,,,
1944,02/26/23 04:21:41 PM,-1.228,,,,,,,
1945,02/26/23 06:21:41 PM,-3.553,,,,,,,
1946,02/26/23 08:21:41 PM,-5.003,,,,,,,
1947,02/26/23 10:21:41 PM,-5.870,,,,,,,
1948,02/27/23 12:21:41 AM,-6.626,,,,,,,
1949,02/27/23 02:21:41 AM,-7.527,,,,,,,
1950,02/27/23 04:21:41 AM,-8.314,,,,,,,
1951,02/27/23 06:21:41 AM,-8.847,,,,,,,
1952,02/27/23 08:21:41 AM,-8.982,,,,,,,
1953,02/27/23 10:21:41 AM,-7.397,,,,,,,
1954,02/27/23 12:21:41 PM,-4.880,,,,,,,
1955,02/27/23 02:21:41 PM,-4.272,,,,,,,
1956,02/27/23 04:21:41 PM,-4.758,,,,,,,
1957,02/27/23 06:21:41 PM,-6.246,,,,,,,
1958,02/27/23 08:21:41 PM,-8.713,,,,,,,
1959,02/27/23 10:21:41 PM,-9.388,,,,,,,
1960,02/28/23 12:21:41 AM,-8.982,,,,,,,
1961,02/28/23 02:21:41 AM,-9.117,,,,,,,
1962,02/28/23 04:21:41 AM,-9.117,,,,,,,
1963,02/28/23 06:21:41 AM,-9.252,,,,,,,
1964,02/28/23 08:21:41 AM,-9.252,,,,,,,
1965,02/28/23 10:21:41 AM,-8.580,,,,,,,
1966,02/28/23 12:21:41 PM,-6.882,,,,,,,
1967,02/28/23 02:21:41 PM,-6.754,,,,,,,
1968,02/28/23 04:21:41 PM,-7.527,,,,,,,
1969,02/28/23 06:21:41 PM,-8.713,,,,,,,
1970,02/28/23 08:21:41 PM,-9.662,,,,,,,
1971,02/28/23 10:21:41 PM,-10.634,,,,,,,
1972,03/01/23 12:21:41 AM,-11.487,,,,,,,
1973,03/01/23 02:21:41 AM,-12.214,,,,,,,
1974,03/01/23 04:21:41 AM,-12.361,,,,,,,
1975,03/01/23 06:21:41 AM,-11.922,,,,,,,
1976,03/01/23 08:21:41 AM,-11.776,,,,,,,
1977,03/01/23 10:21:41 AM,-9.388,,,,,,,
1978,03/01/23 12:21:41 PM,-5.745,,,,,,,
1979,03/01/23 02:21:41 PM,-3.316,,,,,,,
1980,03/01/23 04:21:41 PM,-4.152,,,,,,,
1981,03/01/23 06:21:41 PM,-5.496,,,,,,,
1982,03/01/23 08:21:41 PM,-6.373,,,,,,,
1983,03/01/23 10:21:41 PM,-7.010,,,,,,,
1984,03/02/23 12:21:41 AM,-8.314,,,,,,,
1985,03/02/23 02:21:41 AM,-8.182,,,,,,,
1986,03/02/23 04:21:41 AM,-8.314,,,,,,,
1987,03/02/23 06:21:41 AM,-9.117,,,,,,,
1988,03/02/23 08:21:41 AM,-9.525,,,,,,,
1989,03/02/23 10:21:41 AM,-9.252,,,,,,,
1990,03/02/23 12:21:41 PM,-8.447,,,,,,,
1991,03/02/23 02:21:41 PM,-7.267,,,,,,,
1992,03/02/23 04:21:41 PM,-5.745,,,,,,,
1993,03/02/23 06:21:41 PM,-7.527,,,,,,,
1994,03/02/23 08:21:41 PM,-9.525,,,,,,,
1995,03/02/23 10:21:41 PM,-9.662,,,,,,,
1996,03/03/23 12:21:41 AM,-10.214,,,,,,,
1997,03/03/23 02:21:41 AM,-10.493,,,,,,,
1998,03/03/23 04:21:41 AM,-10.774,,,,,,,
1999,03/03/23 06:21:41 AM,-10.774,,,,,,,
2000,03/03/23 08:21:41 AM,-10.214,,,,,,,
2001,03/03/23 10:21:41 AM,-8.982,,,,,,,
2002,03/03/23 12:21:41 PM,-5.496,,,,,,,
2003,03/03/23 02:21:41 PM,-3.911,,,,,,,
2004,03/03/23 04:21:41 PM,-5.620,,,,,,,
2005,03/03/23 06:21:41 PM,-7.267,,,,,,,
2006,03/03/23 08:21:41 PM,-8.447,,,,,,,
2007,03/03/23 10:21:41 PM,-9.525,,,,,,,
2008,03/04/23 12:21:41 AM,-10.075,,,,,,,
2009,03/04/23 02:21:41 AM,-10.916,,,,,,,
2010,03/04/23 04:21:41 AM,-11.344,,,,,,,
2011,03/04/23 06:21:41 AM,-11.922,,,,,,,
2012,03/04/23 08:21:41 AM,-12.068,,,,,,,
2013,03/04/23 10:21:41 AM,-9.252,,,,,,,
2014,03/04/23 12:21:41 PM,-5.870,,,,,,,
2015,03/04/23 02:21:41 PM,-5.496,,,,,,,
2016,03/04/23 04:21:41 PM,-4.636,,,,,,,
2017,03/04/23 06:21:41 PM,-6.246,,,,,,,
2018,03/04/23 08:21:41 PM,-7.397,,,,,,,
2019,03/04/23 10:21:41 PM,-8.050,,,,,,,
2020,03/05/23 12:21:41 AM,-8.182,,,,,,,
2021,03/05/23 02:21:41 AM,-8.182,,,,,,,
2022,03/05/23 04:21:41 AM,-8.314,,,,,,,
2023,03/05/23 06:21:41 AM,-8.580,,,,,,,
2024,03/05/23 08:21:41 AM,-8.580,,,,,,,
2025,03/05/23 10:21:41 AM,-6.754,,,,,,,
2026,03/05/23 12:21:41 PM,-4.514,,,,,,,
2027,03/05/23 02:21:41 PM,-5.125,,,,,,,
2028,03/05/23 04:21:41 PM,-5.870,,,,,,,
2029,03/05/23 06:21:41 PM,-6.626,,,,,,,
2030,03/05/23 08:21:41 PM,-7.527,,,,,,,
2031,03/05/23 10:21:41 PM,-8.182,,,,,,,
2032,03/06/23 12:21:41 AM,-8.847,,,,,,,
2033,03/06/23 02:21:41 AM,-9.937,,,,,,,
2034,03/06/23 04:21:41 AM,-10.634,,,,,,,
2035,03/06/23 06:21:41 AM,-11.200,,,,,,,
2036,03/06/23 08:21:41 AM,-11.487,,,,,,,
2037,03/06/23 10:21:41 AM,-7.787,,,,,,,
2038,03/06/23 12:21:41 PM,-3.079,,,,,,,
2039,03/06/23 02:21:41 PM,0.453,,,,,,,
2040,03/06/23 04:21:41 PM,0.453,,,,,,,
2041,03/06/23 06:21:41 PM,-2.030,,,,,,,
2042,03/06/23 08:21:41 PM,-5.870,,,,,,,
2043,03/06/23 10:21:41 PM,-7.397,,,,,,,
2044,03/07/23 12:21:41 AM,-8.182,,,,,,,
2045,03/07/23 02:21:41 AM,-8.182,,,,,,,
2046,03/07/23 04:21:41 AM,-8.713,,,,,,,
2047,03/07/23 06:21:41 AM,-9.525,,,,,,,
2048,03/07/23 08:21:41 AM,-9.117,,,,,,,
2049,03/07/23 10:21:41 AM,-4.152,,,,,,,
2050,03/07/23 12:21:41 PM,-0.102,,,,,,,
2051,03/07/23 02:21:41 PM,2.517,,,,,,,
2052,03/07/23 04:21:41 PM,1.872,,,,,,,
2053,03/07/23 06:21:41 PM,-1.914,,,,,,,
2054,03/07/23 08:21:41 PM,-5.372,,,,,,,
2055,03/07/23 10:21:41 PM,-7.787,,,,,,,
2056,03/08/23 12:21:41 AM,-8.847,,,,,,,
2057,03/08/23 02:21:41 AM,-9.117,,,,,,,
2058,03/08/23 04:21:41 AM,-8.847,,,,,,,
2059,03/08/23 06:21:41 AM,-8.982,,,,,,,
2060,03/08/23 08:21:41 AM,-8.314,,,,,,,
2061,03/08/23 10:21:41 AM,-2.844,,,,,,,
2062,03/08/23 12:21:41 PM,1.980,,,,,,,
2063,03/08/23 02:21:41 PM,4.519,,,,,,,
2064,03/08/23 04:21:41 PM,-0.102,,,,,,,
2065,03/08/23 06:21:41 PM,-2.610,,,,,,,
2066,03/08/23 08:21:41 PM,-3.911,,,,,,,
2067,03/08/23 10:21:41 PM,-4.880,,,,,,,
2068,03/09/23 12:21:41 AM,-5.249,,,,,,,
2069,03/09/23 02:21:41 AM,-5.745,,,,,,,
2070,03/09/23 04:21:41 AM,-6.120,,,,,,,
2071,03/09/23 06:21:41 AM,-7.010,,,,,,,
2072,03/09/23 08:21:41 AM,-7.657,,,,,,,
2073,03/09/23 10:21:41 AM,-6.882,,,,,,,
2074,03/09/23 12:21:41 PM,-4.636,,,,,,,
2075,03/09/23 02:21:41 PM,-3.434,,,,,,,
2076,03/09/23 04:21:41 PM,-3.672,,,,,,,
2077,03/09/23 06:21:41 PM,-5.745,,,,,,,
2078,03/09/23 08:21:41 PM,-7.787,,,,,,,
2079,03/09/23 10:21:41 PM,-8.447,,,,,,,
2080,03/10/23 12:21:41 AM,-8.050,,,,,,,
2081,03/10/23 02:21:41 AM,-7.918,,,,,,,
2082,03/10/23 04:21:41 AM,-7.527,,,,,,,
2083,03/10/23 06:21:41 AM,-7.397,,,,,,,
2084,03/10/23 08:21:41 AM,-7.267,,,,,,,
2085,03/10/23 10:21:41 AM,-5.249,,,,,,,
2086,03/10/23 12:21:41 PM,-2.030,,,,,,,
2087,03/10/23 02:21:41 PM,-1.799,,,,,,,
2088,03/10/23 04:21:41 PM,-2.610,,,,,,,
2089,03/10/23 06:21:41 PM,-3.197,,,,,,,
2090,03/10/23 08:21:41 PM,-3.672,,,,,,,
2091,03/10/23 10:21:41 PM,-3.792,,,,,,,
2092,03/11/23 12:21:41 AM,-3.792,,,,,,,
2093,03/11/23 02:21:41 AM,-4.031,,,,,,,
2094,03/11/23 04:21:41 AM,-4.272,,,,,,,
2095,03/11/23 06:21:41 AM,-4.514,,,,,,,
2096,03/11/23 08:21:41 AM,-4.636,,,,,,,
2097,03/11/23 10:21:41 AM,-4.880,,,,,,,
2098,03/11/23 12:21:41 PM,-2.727,,,,,,,
2099,03/11/23 02:21:41 PM,-0.213,,,,,,,
2100,03/11/23 04:21:41 PM,0.893,,,,,,,
2101,03/11/23 06:21:41 PM,-2.030,,,,,,,
2102,03/11/23 08:21:41 PM,-4.514,,,,,,,
2103,03/11/23 10:21:41 PM,-5.249,,,,,,,
2104,03/12/23 12:21:41 AM,-5.620,,,,,,,
2105,03/12/23 02:21:41 AM,-6.120,,,,,,,
2106,03/12/23 04:21:41 AM,-6.626,,,,,,,
2107,03/12/23 06:21:41 AM,-7.267,,,,,,,
2108,03/12/23 08:21:41 AM,-7.267,,,,,,,
2109,03/12/23 10:21:41 AM,-6.120,,,,,,,
2110,03/12/23 12:21:41 PM,-4.031,,,,,,,
2111,03/12/23 02:21:41 PM,-2.610,,,,,,,
2112,03/12/23 04:21:41 PM,-3.197,,,,,,,
2113,03/12/23 06:21:41 PM,-4.152,,,,,,,
2114,03/12/23 08:21:41 PM,-4.758,,,,,,,
2115,03/12/23 10:21:41 PM,-5.249,,,,,,,
2116,03/13/23 12:21:41 AM,-5.496,,,,,,,
2117,03/13/23 02:21:41 AM,-5.496,,,,,,,
2118,03/13/23 04:21:41 AM,-5.620,,,,,,,
2119,03/13/23 06:21:41 AM,-5.745,,,,,,,
2120,03/13/23 08:21:41 AM,-5.870,,,,,,,
2121,03/13/23 10:21:41 AM,-4.636,,,,,,,
2122,03/13/23 12:21:41 PM,-2.494,,,,,,,
2123,03/13/23 02:21:41 PM,-2.145,,,,,,,
2124,03/13/23 04:21:41 PM,0.121,,,,,,,
2125,03/13/23 06:21:41 PM,-0.437,,,,,,,
2126,03/13/23 08:21:41 PM,-3.911,,,,,,,
2127,03/13/23 10:21:41 PM,-5.620,,,,,,,
2128,03/14/23 12:21:41 AM,-6.246,,,,,,,
2129,03/14/23 02:21:41 AM,-7.010,,,,,,,
2130,03/14/23 04:21:41 AM,-7.527,,,,,,,
2131,03/14/23 06:21:41 AM,-7.527,,,,,,,
2132,03/14/23 08:21:41 AM,-7.657,,,,,,,
2133,03/14/23 10:21:41 AM,-6.120,,,,,,,
2134,03/14/23 12:21:41 PM,-3.197,,,,,,,
2135,03/14/23 02:21:41 PM,-0.774,,,,,,,
2136,03/14/23 04:21:41 PM,3.578,,,,,,,
2137,03/14/23 06:21:41 PM,0.674,,,,,,,
2138,03/14/23 08:21:41 PM,-2.377,,,,,,,
2139,03/14/23 10:21:41 PM,-2.962,,,,,,,
2140,03/15/23 12:21:41 AM,-4.272,,,,,,,
2141,03/15/23 02:21:41 AM,-4.152,,,,,,,
2142,03/15/23 04:21:41 AM,-4.393,,,,,,,
2143,03/15/23 06:21:41 AM,-4.393,,,,,,,
2144,03/15/23 08:21:41 AM,-3.792,,,,,,,
2145,03/15/23 10:21:41 AM,-1.456,,,,,,,
2146,03/15/23 12:21:41 PM,1.003,,,,,,,
2147,03/15/23 02:21:41 PM,3.261,,,,,,,
2148,03/15/23 04:21:41 PM,2.730,,,,,,,
2149,03/15/23 06:21:41 PM,0.343,,,,,,,
2150,03/15/23 08:21:41 PM,-1.341,,,,,,,
2151,03/15/23 10:21:41 PM,-2.145,,,,,,,
2152,03/16/23 12:21:41 AM,-2.261,,,,,,,
2153,03/16/23 02:21:41 AM,-2.377,,,,,,,
2154,03/16/23 04:21:41 AM,-2.494,,,,,,,
2155,03/16/23 06:21:41 AM,-2.844,,,,,,,
2156,03/16/23 08:21:41 AM,-3.672,,,,,,,
2157,03/16/23 10:21:41 AM,-3.079,,,,,,,
2158,03/16/23 12:21:41 PM,-1.228,,,,,,,
2159,03/16/23 02:21:41 PM,2.195,,,,,,,
2160,03/16/23 04:21:41 PM,3.683,,,,,,,
2161,03/16/23 06:21:41 PM,0.121,,,,,,,
2162,03/16/23 08:21:41 PM,-1.341,,,,,,,
2163,03/16/23 10:21:41 PM,-1.914,,,,,,,
2164,03/17/23 12:21:41 AM,-2.494,,,,,,,
2165,03/17/23 02:21:41 AM,-3.079,,,,,,,
2166,03/17/23 04:21:41 AM,-4.272,,,,,,,
2167,03/17/23 06:21:41 AM,-5.249,,,,,,,
2168,03/17/23 08:21:41 AM,-5.620,,,,,,,
2169,03/17/23 10:21:41 AM,-3.079,,,,,,,
2170,03/17/23 12:21:41 PM,-1.228,,,,,,,
2171,03/17/23 02:21:41 PM,1.003,,,,,,,
2172,03/17/23 04:21:41 PM,0.453,,,,,,,
2173,03/17/23 06:21:41 PM,-1.001,,,,,,,
2174,03/17/23 08:21:41 PM,-2.494,,,,,,,
2175,03/17/23 10:21:41 PM,-4.393,,,,,,,
2176,03/18/23 12:21:41 AM,-5.745,,,,,,,
2177,03/18/23 02:21:41 AM,-7.138,,,,,,,
2178,03/18/23 04:21:41 AM,-8.713,,,,,,,
2179,03/18/23 06:21:41 AM,-9.662,,,,,,,
2180,03/18/23 08:21:41 AM,-9.937,,,,,,,
2181,03/18/23 10:21:41 AM,-7.397,,,,,,,
2182,03/18/23 12:21:41 PM,-3.911,,,,,,,
2183,03/18/23 02:21:41 PM,-1.914,,,,,,,
2184,03/18/23 04:21:41 PM,-0.662,,,,,,,
2185,03/18/23 06:21:41 PM,-1.456,,,,,,,
2186,03/18/23 08:21:41 PM,-5.745,,,,,,,
2187,03/18/23 10:21:41 PM,-8.713,,,,,,,
2188,03/19/23 12:21:41 AM,-10.214,,,,,,,
2189,03/19/23 02:21:41 AM,-10.493,,,,,,,
2190,03/19/23 04:21:41 AM,-11.344,,,,,,,
2191,03/19/23 06:21:41 AM,-11.200,,,,,,,
2192,03/19/23 08:21:41 AM,-10.916,,,,,,,
2193,03/19/23 10:21:41 AM,-9.799,,,,,,,
2194,03/19/23 12:21:41 PM,-6.120,,,,,,,
2195,03/19/23 02:21:41 PM,-4.636,,,,,,,
2196,03/19/23 04:21:41 PM,-4.031,,,,,,,
2197,03/19/23 06:21:41 PM,-5.249,,,,,,,
2198,03/19/23 08:21:41 PM,-7.787,,,,,,,
2199,03/19/23 10:21:41 PM,-8.447,,,,,,,
2200,03/20/23 12:21:41 AM,-8.447,,,,,,,
2201,03/20/23 02:21:41 AM,-8.314,,,,,,,
2202,03/20/23 04:21:41 AM,-8.447,,,,,,,
2203,03/20/23 06:21:41 AM,-8.447,,,,,,,
2204,03/20/23 08:21:41 AM,-8.182,,,,,,,
2205,03/20/23 10:21:41 AM,-5.620,,,,,,,
2206,03/20/23 12:21:41 PM,-3.434,,,,,,,
2207,03/20/23 02:21:41 PM,-2.261,,,,,,,
2208,03/20/23 04:21:41 PM,-0.774,,,,,,,
2209,03/20/23 06:21:41 PM,-1.684,,,,,,,
2210,03/20/23 08:21:41 PM,-3.672,,,,,,,
2211,03/20/23 10:21:41 PM,-5.249,,,,,,,
2212,03/21/23 12:21:41 AM,-5.745,,,,,,,
2213,03/21/23 02:21:41 AM,-5.870,,,,,,,
2214,03/21/23 04:21:41 AM,-6.499,,,,,,,
2215,03/21/23 06:21:41 AM,-8.050,,,,,,,
2216,03/21/23 08:21:41 AM,-8.447,,,,,,,
2217,03/21/23 10:21:41 AM,-5.745,,,,,,,
2218,03/21/23 12:21:41 PM,-2.844,,,,,,,
2219,03/21/23 02:21:41 PM,-2.494,,,,,,,
2220,03/21/23 04:21:41 PM,-2.377,,,,,,,
2221,03/21/23 06:21:41 PM,-3.672,,,,,,,
2222,03/21/23 08:21:41 PM,-5.620,,,,,,,
2223,03/21/23 10:21:41 PM,-5.745,,,,,,,
2224,03/22/23 12:21:41 AM,-5.870,,,,,,,
2225,03/22/23 02:21:41 AM,-5.995,,,,,,,
2226,03/22/23 04:21:41 AM,-5.870,,,,,,,
2227,03/22/23 06:21:41 AM,-5.995,,,,,,,
2228,03/22/23 08:21:41 AM,-5.620,,,,,,,
2229,03/22/23 10:21:41 AM,-5.249,,,,,,,
2230,03/22/23 12:21:41 PM,-4.636,,,,,,,
2231,03/22/23 02:21:41 PM,-4.272,,,,,,,
2232,03/22/23 04:21:41 PM,-4.031,,,,,,,
2233,03/22/23 06:21:41 PM,-4.152,,,,,,,
2234,03/22/23 08:21:41 PM,-4.272,,,,,,,
2235,03/22/23 10:21:41 PM,-4.393,,,,,,,
2236,03/23/23 12:21:41 AM,-4.636,,,,,,,
2237,03/23/23 02:21:41 AM,-6.373,,,,,,,
2238,03/23/23 04:21:41 AM,-7.397,,,,,,,
2239,03/23/23 06:21:41 AM,-7.918,,,,,,,
2240,03/23/23 08:21:41 AM,-7.918,,,,,,,
2241,03/23/23 10:21:41 AM,-5.620,,,,,,,
2242,03/23/23 12:21:41 PM,-1.799,,,,,,,
2243,03/23/23 02:21:41 PM,-1.228,,,,,,,
2244,03/23/23 04:21:41 PM,-0.325,,,,,,,
2245,03/23/23 06:21:41 PM,-1.341,,,,,,,
2246,03/23/23 08:21:41 PM,-4.031,,,,,,,
2247,03/23/23 10:21:41 PM,-5.249,,,,,,,
2248,03/24/23 12:21:41 AM,-7.010,,,,,,,
2249,03/24/23 02:21:41 AM,-7.918,,,,,,,
2250,03/24/23 04:21:41 AM,-8.447,,,,,,,
2251,03/24/23 06:21:41 AM,-8.982,,,,,,,
2252,03/24/23 08:21:41 AM,-8.847,,,,,,,
2253,03/24/23 10:21:41 AM,-5.372,,,,,,,
2254,03/24/23 12:21:41 PM,-1.914,,,,,,,
2255,03/24/23 02:21:41 PM,-0.213,,,,,,,
2256,03/24/23 04:21:41 PM,0.232,,,,,,,
2257,03/24/23 06:21:41 PM,-1.684,,,,,,,
2258,03/24/23 08:21:41 PM,-5.125,,,,,,,
2259,03/24/23 10:21:41 PM,-6.373,,,,,,,
2260,03/25/23 12:21:41 AM,-7.010,,,,,,,
2261,03/25/23 02:21:41 AM,-8.713,,,,,,,
2262,03/25/23 04:21:41 AM,-10.214,,,,,,,
2263,03/25/23 06:21:41 AM,-12.068,,,,,,,
2264,03/25/23 08:21:41 AM,-12.658,,,,,,,
2265,03/25/23 10:21:41 AM,-10.353,,,,,,,
2266,03/25/23 12:21:41 PM,-7.527,,,,,,,
2267,03/25/23 02:21:41 PM,-6.246,,,,,,,
2268,03/25/23 04:21:41 PM,-6.626,,,,,,,
2269,03/25/23 06:21:41 PM,-7.918,,,,,,,
2270,03/25/23 08:21:41 PM,-10.634,,,,,,,
2271,03/25/23 10:21:41 PM,-11.776,,,,,,,
2272,03/26/23 12:21:41 AM,-12.361,,,,,,,
2273,03/26/23 02:21:41 AM,-12.956,,,,,,,
2274,03/26/23 04:21:41 AM,-13.409,,,,,,,
2275,03/26/23 06:21:41 AM,-13.868,,,,,,,
2276,03/26/23 08:21:41 AM,-13.409,,,,,,,
2277,03/26/23 10:21:41 AM,-10.634,,,,,,,
2278,03/26/23 12:21:41 PM,-5.745,,,,,,,
2279,03/26/23 02:21:41 PM,-2.962,,,,,,,
2280,03/26/23 04:21:41 PM,-2.377,,,,,,,
2281,03/26/23 06:21:41 PM,-5.372,,,,,,,
2282,03/26/23 08:21:41 PM,-8.182,,,,,,,
2283,03/26/23 10:21:41 PM,-8.447,,,,,,,
2284,03/27/23 12:21:41 AM,-8.447,,,,,,,
2285,03/27/23 02:21:41 AM,-8.314,,,,,,,
2286,03/27/23 04:21:41 AM,-8.314,,,,,,,
2287,03/27/23 06:21:41 AM,-8.314,,,,,,,
2288,03/27/23 08:21:41 AM,-8.847,,,,,,,
2289,03/27/23 10:21:41 AM,-8.580,,,,,,,
2290,03/27/23 12:21:41 PM,-8.050,,,,,,,
2291,03/27/23 02:21:41 PM,-5.496,,,,,,,
2292,03/27/23 04:21:41 PM,-6.246,,,,,,,
2293,03/27/23 06:21:41 PM,-8.982,,,,,,,
2294,03/27/23 08:21:41 PM,-11.776,,,,,,,
2295,03/27/23 10:21:41 PM,-13.258,,,,,,,
2296,03/28/23 12:21:41 AM,-13.868,,,,,,,
2297,03/28/23 02:21:41 AM,-14.490,,,,,,,
2298,03/28/23 04:21:41 AM,-14.806,,,,,,,
2299,03/28/23 06:21:41 AM,-15.285,,,,,,,
2300,03/28/23 08:21:41 AM,-13.258,,,,,,,
2301,03/28/23 10:21:41 AM,-8.580,,,,,,,
2302,03/28/23 12:21:41 PM,-3.792,,,,,,,
2303,03/28/23 02:21:41 PM,-0.887,,,,,,,
2304,03/28/23 04:21:41 PM,0.453,,,,,,,
2305,03/28/23 06:21:41 PM,-2.145,,,,,,,
2306,03/28/23 08:21:41 PM,-4.514,,,,,,,
2307,03/28/23 10:21:41 PM,-6.499,,,,,,,
2308,03/29/23 12:21:41 AM,-7.138,,,,,,,
2309,03/29/23 02:21:41 AM,-7.397,,,,,,,
2310,03/29/23 04:21:41 AM,-7.527,,,,,,,
2311,03/29/23 06:21:41 AM,-7.787,,,,,,,
2312,03/29/23 08:21:41 AM,-6.246,,,,,,,
2313,03/29/23 10:21:41 AM,-2.377,,,,,,,
2314,03/29/23 12:21:41 PM,2.410,,,,,,,
2315,03/29/23 02:21:41 PM,5.757,,,,,,,
