"Plot Title: 20365629"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 20365629, SEN S/N: 20365629)","Coupler Detached (LGR S/N: 20365629)","Bad Battery (LGR S/N: 20365629)","Coupler Attached (LGR S/N: 20365629)","Host Connected (LGR S/N: 20365629)","Stopped (LGR S/N: 20365629)","End Of File (LGR S/N: 20365629)"
1,08/29/22 01:40:21 PM,24.448,,,,,,
2,08/29/22 01:40:35 PM,,Logged,,,,,
3,08/29/22 03:40:21 PM,21.187,,,,,,
4,08/29/22 05:40:21 PM,17.189,,,,,,
5,08/29/22 07:40:21 PM,12.980,,,,,,
6,08/29/22 09:40:21 PM,10.063,,,,,,
7,08/29/22 11:40:21 PM,8.680,,,,,,
8,08/30/22 01:40:21 AM,7.582,,,,,,
9,08/30/22 03:40:21 AM,6.978,,,,,,
10,08/30/22 05:40:21 AM,6.268,,,,,,
11,08/30/22 07:40:21 AM,6.674,,,,,,
12,08/30/22 09:40:21 AM,14.038,,,,,,
13,08/30/22 11:40:21 AM,19.282,,,,,,
14,08/30/22 01:40:21 PM,20.519,,,,,,
15,08/30/22 03:40:21 PM,22.333,,,,,,
16,08/30/22 05:40:21 PM,17.475,,,,,,
17,08/30/22 07:40:21 PM,14.134,,,,,,
18,08/30/22 09:40:21 PM,11.625,,,,,,
19,08/30/22 11:40:21 PM,9.965,,,,,,
20,08/31/22 01:40:21 AM,9.077,,,,,,
21,08/31/22 03:40:21 AM,8.581,,,,,,
22,08/31/22 05:40:21 AM,7.481,,,,,,
23,08/31/22 07:40:21 AM,8.282,,,,,,
24,08/31/22 09:40:21 AM,13.269,,,,,,
25,08/31/22 11:40:21 AM,18.711,,,,,,
26,08/31/22 01:40:21 PM,22.429,,,,,,
27,08/31/22 03:40:21 PM,17.855,,,,,,
28,08/31/22 05:40:21 PM,16.046,,,,,,
29,08/31/22 07:40:21 PM,13.942,,,,,,
30,08/31/22 09:40:21 PM,10.651,,,,,,
31,08/31/22 11:40:21 PM,8.978,,,,,,
32,09/01/22 01:40:21 AM,7.782,,,,,,
33,09/01/22 03:40:21 AM,6.674,,,,,,
34,09/01/22 05:40:21 AM,6.268,,,,,,
35,09/01/22 07:40:21 AM,6.775,,,,,,
36,09/01/22 09:40:21 AM,12.690,,,,,,
37,09/01/22 11:40:21 AM,14.134,,,,,,
38,09/01/22 01:40:21 PM,14.517,,,,,,
39,09/01/22 03:40:21 PM,18.901,,,,,,
40,09/01/22 05:40:21 PM,14.613,,,,,,
41,09/01/22 07:40:21 PM,11.819,,,,,,
42,09/01/22 09:40:21 PM,9.571,,,,,,
43,09/01/22 11:40:21 PM,8.481,,,,,,
44,09/02/22 01:40:21 AM,8.182,,,,,,
45,09/02/22 03:40:21 AM,8.382,,,,,,
46,09/02/22 05:40:21 AM,7.682,,,,,,
47,09/02/22 07:40:21 AM,7.882,,,,,,
48,09/02/22 09:40:21 AM,14.325,,,,,,
49,09/02/22 11:40:21 AM,15.091,,,,,,
50,09/02/22 01:40:21 PM,22.717,,,,,,
51,09/02/22 03:40:21 PM,18.236,,,,,,
52,09/02/22 05:40:21 PM,17.094,,,,,,
53,09/02/22 07:40:21 PM,13.750,,,,,,
54,09/02/22 09:40:21 PM,11.334,,,,,,
55,09/02/22 11:40:21 PM,9.275,,,,,,
56,09/03/22 01:40:21 AM,7.882,,,,,,
57,09/03/22 03:40:21 AM,7.280,,,,,,
58,09/03/22 05:40:21 AM,6.877,,,,,,
59,09/03/22 07:40:21 AM,6.877,,,,,,
60,09/03/22 09:40:21 AM,13.750,,,,,,
61,09/03/22 11:40:21 AM,20.043,,,,,,
62,09/03/22 01:40:21 PM,23.966,,,,,,
63,09/03/22 03:40:21 PM,24.158,,,,,,
64,09/03/22 05:40:21 PM,19.472,,,,,,
65,09/03/22 07:40:21 PM,14.804,,,,,,
66,09/03/22 09:40:21 PM,11.819,,,,,,
67,09/03/22 11:40:21 PM,10.455,,,,,,
68,09/04/22 01:40:21 AM,8.779,,,,,,
69,09/04/22 03:40:21 AM,8.481,,,,,,
70,09/04/22 05:40:21 AM,8.082,,,,,,
71,09/04/22 07:40:21 AM,8.680,,,,,,
72,09/04/22 09:40:21 AM,13.461,,,,,,
73,09/04/22 11:40:21 AM,20.424,,,,,,
74,09/04/22 01:40:21 PM,26.585,,,,,,
75,09/04/22 03:40:21 PM,27.272,,,,,,
76,09/04/22 05:40:21 PM,22.429,,,,,,
77,09/04/22 07:40:21 PM,16.713,,,,,,
78,09/04/22 09:40:21 PM,13.461,,,,,,
79,09/04/22 11:40:21 PM,12.401,,,,,,
80,09/05/22 01:40:21 AM,11.916,,,,,,
81,09/05/22 03:40:21 AM,11.334,,,,,,
82,09/05/22 05:40:21 AM,10.748,,,,,,
83,09/05/22 07:40:21 AM,10.748,,,,,,
84,09/05/22 09:40:21 AM,16.427,,,,,,
85,09/05/22 11:40:21 AM,21.187,,,,,,
86,09/05/22 01:40:21 PM,25.222,,,,,,
87,09/05/22 03:40:21 PM,22.429,,,,,,
88,09/05/22 05:40:21 PM,19.377,,,,,,
89,09/05/22 07:40:21 PM,15.378,,,,,,
90,09/05/22 09:40:21 PM,12.401,,,,,,
91,09/05/22 11:40:21 PM,11.041,,,,,,
92,09/06/22 01:40:21 AM,9.768,,,,,,
93,09/06/22 03:40:21 AM,9.077,,,,,,
94,09/06/22 05:40:21 AM,8.481,,,,,,
95,09/06/22 07:40:21 AM,8.581,,,,,,
96,09/06/22 09:40:21 AM,14.996,,,,,,
97,09/06/22 11:40:21 AM,21.855,,,,,,
98,09/06/22 01:40:21 PM,25.610,,,,,,
99,09/06/22 03:40:21 PM,26.390,,,,,,
100,09/06/22 05:40:21 PM,22.621,,,,,,
101,09/06/22 07:40:21 PM,16.903,,,,,,
102,09/06/22 09:40:21 PM,13.269,,,,,,
103,09/06/22 11:40:21 PM,11.431,,,,,,
104,09/07/22 01:40:21 AM,10.161,,,,,,
105,09/07/22 03:40:21 AM,9.176,,,,,,
106,09/07/22 05:40:21 AM,8.481,,,,,,
107,09/07/22 07:40:21 AM,8.182,,,,,,
108,09/07/22 09:40:21 AM,15.855,,,,,,
109,09/07/22 11:40:21 AM,20.234,,,,,,
110,09/07/22 01:40:21 PM,25.513,,,,,,
111,09/07/22 03:40:21 PM,24.835,,,,,,
112,09/07/22 05:40:21 PM,19.567,,,,,,
113,09/07/22 07:40:21 PM,15.664,,,,,,
114,09/07/22 09:40:21 PM,12.980,,,,,,
115,09/07/22 11:40:21 PM,11.625,,,,,,
116,09/08/22 01:40:21 AM,10.748,,,,,,
117,09/08/22 03:40:21 AM,9.866,,,,,,
118,09/08/22 05:40:21 AM,9.373,,,,,,
119,09/08/22 07:40:21 AM,9.768,,,,,,
120,09/08/22 09:40:21 AM,15.282,,,,,,
121,09/08/22 11:40:21 AM,21.282,,,,,,
122,09/08/22 01:40:21 PM,26.292,,,,,,
123,09/08/22 03:40:21 PM,22.621,,,,,,
124,09/08/22 05:40:21 PM,22.621,,,,,,
125,09/08/22 07:40:21 PM,17.475,,,,,,
126,09/08/22 09:40:21 PM,14.038,,,,,,
127,09/08/22 11:40:21 PM,12.401,,,,,,
128,09/09/22 01:40:21 AM,10.651,,,,,,
129,09/09/22 03:40:21 AM,9.866,,,,,,
130,09/09/22 05:40:21 AM,8.182,,,,,,
131,09/09/22 07:40:21 AM,7.983,,,,,,
132,09/09/22 09:40:21 AM,14.038,,,,,,
133,09/09/22 11:40:21 AM,18.236,,,,,,
134,09/09/22 01:40:21 PM,21.760,,,,,,
135,09/09/22 03:40:21 PM,21.282,,,,,,
136,09/09/22 05:40:21 PM,14.996,,,,,,
137,09/09/22 07:40:21 PM,11.041,,,,,,
138,09/09/22 09:40:21 PM,9.176,,,,,,
139,09/09/22 11:40:21 PM,8.082,,,,,,
140,09/10/22 01:40:21 AM,7.381,,,,,,
141,09/10/22 03:40:21 AM,6.573,,,,,,
142,09/10/22 05:40:21 AM,6.064,,,,,,
143,09/10/22 07:40:21 AM,5.450,,,,,,
144,09/10/22 09:40:21 AM,9.571,,,,,,
145,09/10/22 11:40:21 AM,14.325,,,,,,
146,09/10/22 01:40:21 PM,14.804,,,,,,
147,09/10/22 03:40:21 PM,14.709,,,,,,
148,09/10/22 05:40:21 PM,13.076,,,,,,
149,09/10/22 07:40:21 PM,8.082,,,,,,
150,09/10/22 09:40:21 PM,5.962,,,,,,
151,09/10/22 11:40:21 PM,4.623,,,,,,
152,09/11/22 01:40:21 AM,3.472,,,,,,
153,09/11/22 03:40:21 AM,3.155,,,,,,
154,09/11/22 05:40:21 AM,2.837,,,,,,
155,09/11/22 07:40:21 AM,2.837,,,,,,
156,09/11/22 09:40:21 AM,8.779,,,,,,
157,09/11/22 11:40:21 AM,15.282,,,,,,
158,09/11/22 01:40:21 PM,19.567,,,,,,
159,09/11/22 03:40:21 PM,20.043,,,,,,
160,09/11/22 05:40:21 PM,17.379,,,,,,
161,09/11/22 07:40:21 PM,12.013,,,,,,
162,09/11/22 09:40:21 PM,8.779,,,,,,
163,09/11/22 11:40:21 PM,6.674,,,,,,
164,09/12/22 01:40:21 AM,5.757,,,,,,
165,09/12/22 03:40:21 AM,5.860,,,,,,
166,09/12/22 05:40:21 AM,5.655,,,,,,
167,09/12/22 07:40:21 AM,5.347,,,,,,
168,09/12/22 09:40:21 AM,10.944,,,,,,
169,09/12/22 11:40:21 AM,16.999,,,,,,
170,09/12/22 01:40:21 PM,21.664,,,,,,
171,09/12/22 03:40:21 PM,22.525,,,,,,
172,09/12/22 05:40:21 PM,18.521,,,,,,
173,09/12/22 07:40:21 PM,12.883,,,,,,
174,09/12/22 09:40:21 PM,9.866,,,,,,
175,09/12/22 11:40:21 PM,8.282,,,,,,
176,09/13/22 01:40:21 AM,6.978,,,,,,
177,09/13/22 03:40:21 AM,6.064,,,,,,
178,09/13/22 05:40:21 AM,5.757,,,,,,
179,09/13/22 07:40:21 AM,6.064,,,,,,
180,09/13/22 09:40:21 AM,12.013,,,,,,
181,09/13/22 11:40:21 AM,15.187,,,,,,
182,09/13/22 01:40:21 PM,13.846,,,,,,
183,09/13/22 03:40:21 PM,18.521,,,,,,
184,09/13/22 05:40:21 PM,14.613,,,,,,
185,09/13/22 07:40:21 PM,11.236,,,,,,
186,09/13/22 09:40:21 PM,9.965,,,,,,
187,09/13/22 11:40:21 PM,9.077,,,,,,
188,09/14/22 01:40:21 AM,8.481,,,,,,
189,09/14/22 03:40:21 AM,8.481,,,,,,
190,09/14/22 05:40:21 AM,7.582,,,,,,
191,09/14/22 07:40:21 AM,6.877,,,,,,
192,09/14/22 09:40:21 AM,9.965,,,,,,
193,09/14/22 11:40:21 AM,12.980,,,,,,
194,09/14/22 01:40:21 PM,14.804,,,,,,
195,09/14/22 03:40:21 PM,12.690,,,,,,
196,09/14/22 05:40:21 PM,11.625,,,,,,
197,09/14/22 07:40:21 PM,8.581,,,,,,
198,09/14/22 09:40:21 PM,6.573,,,,,,
199,09/14/22 11:40:21 PM,5.757,,,,,,
200,09/15/22 01:40:21 AM,6.166,,,,,,
201,09/15/22 03:40:21 AM,5.757,,,,,,
202,09/15/22 05:40:21 AM,4.623,,,,,,
203,09/15/22 07:40:21 AM,5.141,,,,,,
204,09/15/22 09:40:21 AM,7.782,,,,,,
205,09/15/22 11:40:21 AM,7.782,,,,,,
206,09/15/22 01:40:21 PM,12.787,,,,,,
207,09/15/22 03:40:21 PM,15.760,,,,,,
208,09/15/22 05:40:21 PM,14.421,,,,,,
209,09/15/22 07:40:21 PM,9.768,,,,,,
210,09/15/22 09:40:21 PM,7.179,,,,,,
211,09/15/22 11:40:21 PM,5.962,,,,,,
212,09/16/22 01:40:21 AM,5.141,,,,,,
213,09/16/22 03:40:21 AM,4.207,,,,,,
214,09/16/22 05:40:21 AM,3.893,,,,,,
215,09/16/22 07:40:21 AM,3.472,,,,,,
216,09/16/22 09:40:21 AM,10.063,,,,,,
217,09/16/22 11:40:21 AM,16.141,,,,,,
218,09/16/22 01:40:21 PM,16.046,,,,,,
219,09/16/22 03:40:21 PM,11.431,,,,,,
220,09/16/22 05:40:21 PM,9.472,,,,,,
221,09/16/22 07:40:21 PM,6.471,,,,,,
222,09/16/22 09:40:21 PM,5.860,,,,,,
223,09/16/22 11:40:21 PM,4.934,,,,,,
224,09/17/22 01:40:21 AM,4.727,,,,,,
225,09/17/22 03:40:21 AM,4.519,,,,,,
226,09/17/22 05:40:21 AM,4.727,,,,,,
227,09/17/22 07:40:21 AM,4.311,,,,,,
228,09/17/22 09:40:21 AM,9.472,,,,,,
229,09/17/22 11:40:21 AM,9.866,,,,,,
230,09/17/22 01:40:21 PM,16.808,,,,,,
231,09/17/22 03:40:21 PM,14.804,,,,,,
232,09/17/22 05:40:21 PM,12.787,,,,,,
233,09/17/22 07:40:21 PM,9.176,,,,,,
234,09/17/22 09:40:21 PM,6.978,,,,,,
235,09/17/22 11:40:21 PM,6.370,,,,,,
236,09/18/22 01:40:21 AM,5.347,,,,,,
237,09/18/22 03:40:21 AM,5.037,,,,,,
238,09/18/22 05:40:21 AM,4.934,,,,,,
239,09/18/22 07:40:21 AM,4.831,,,,,,
240,09/18/22 09:40:21 AM,9.373,,,,,,
241,09/18/22 11:40:21 AM,16.808,,,,,,
242,09/18/22 01:40:21 PM,20.901,,,,,,
243,09/18/22 03:40:21 PM,21.091,,,,,,
244,09/18/22 05:40:21 PM,16.808,,,,,,
245,09/18/22 07:40:21 PM,11.722,,,,,,
246,09/18/22 09:40:21 PM,9.077,,,,,,
247,09/18/22 11:40:21 PM,7.381,,,,,,
248,09/19/22 01:40:21 AM,7.079,,,,,,
249,09/19/22 03:40:21 AM,6.573,,,,,,
250,09/19/22 05:40:21 AM,6.064,,,,,,
251,09/19/22 07:40:21 AM,6.166,,,,,,
252,09/19/22 09:40:21 AM,11.041,,,,,,
253,09/19/22 11:40:21 AM,15.378,,,,,,
254,09/19/22 01:40:21 PM,20.234,,,,,,
255,09/19/22 03:40:21 PM,20.234,,,,,,
256,09/19/22 05:40:21 PM,17.379,,,,,,
257,09/19/22 07:40:21 PM,12.110,,,,,,
258,09/19/22 09:40:21 PM,10.063,,,,,,
259,09/19/22 11:40:21 PM,8.978,,,,,,
260,09/20/22 01:40:21 AM,7.983,,,,,,
261,09/20/22 03:40:21 AM,7.179,,,,,,
262,09/20/22 05:40:21 AM,6.268,,,,,,
263,09/20/22 07:40:21 AM,5.962,,,,,,
264,09/20/22 09:40:21 AM,12.594,,,,,,
265,09/20/22 11:40:21 AM,18.996,,,,,,
266,09/20/22 01:40:21 PM,23.869,,,,,,
267,09/20/22 03:40:21 PM,18.901,,,,,,
268,09/20/22 05:40:21 PM,15.760,,,,,,
269,09/20/22 07:40:21 PM,13.076,,,,,,
270,09/20/22 09:40:21 PM,11.625,,,,,,
271,09/20/22 11:40:21 PM,10.161,,,,,,
272,09/21/22 01:40:21 AM,9.472,,,,,,
273,09/21/22 03:40:21 AM,8.382,,,,,,
274,09/21/22 05:40:21 AM,7.481,,,,,,
275,09/21/22 07:40:21 AM,6.370,,,,,,
276,09/21/22 09:40:21 AM,11.139,,,,,,
277,09/21/22 11:40:21 AM,14.709,,,,,,
278,09/21/22 01:40:21 PM,12.207,,,,,,
279,09/21/22 03:40:21 PM,10.748,,,,,,
280,09/21/22 05:40:21 PM,9.866,,,,,,
281,09/21/22 07:40:21 PM,8.581,,,,,,
282,09/21/22 09:40:21 PM,7.983,,,,,,
283,09/21/22 11:40:21 PM,7.481,,,,,,
284,09/22/22 01:40:21 AM,7.179,,,,,,
285,09/22/22 03:40:21 AM,6.573,,,,,,
286,09/22/22 05:40:21 AM,5.962,,,,,,
287,09/22/22 07:40:21 AM,6.166,,,,,,
288,09/22/22 09:40:21 AM,7.381,,,,,,
289,09/22/22 11:40:21 AM,9.077,,,,,,
290,09/22/22 01:40:21 PM,11.139,,,,,,
291,09/22/22 03:40:21 PM,12.207,,,,,,
292,09/22/22 05:40:21 PM,9.373,,,,,,
293,09/22/22 07:40:21 PM,6.775,,,,,,
294,09/22/22 09:40:21 PM,5.655,,,,,,
295,09/22/22 11:40:21 PM,4.934,,,,,,
296,09/23/22 01:40:21 AM,4.102,,,,,,
297,09/23/22 03:40:21 AM,3.261,,,,,,
298,09/23/22 05:40:21 AM,2.730,,,,,,
299,09/23/22 07:40:21 AM,2.088,,,,,,
300,09/23/22 09:40:21 AM,3.893,,,,,,
301,09/23/22 11:40:21 AM,6.573,,,,,,
302,09/23/22 01:40:21 PM,11.528,,,,,,
303,09/23/22 03:40:21 PM,13.461,,,,,,
304,09/23/22 05:40:21 PM,10.455,,,,,,
305,09/23/22 07:40:21 PM,6.877,,,,,,
306,09/23/22 09:40:21 PM,5.037,,,,,,
307,09/23/22 11:40:21 PM,3.683,,,,,,
308,09/24/22 01:40:21 AM,3.261,,,,,,
309,09/24/22 03:40:21 AM,2.624,,,,,,
310,09/24/22 05:40:21 AM,1.980,,,,,,
311,09/24/22 07:40:21 AM,2.088,,,,,,
312,09/24/22 09:40:21 AM,5.860,,,,,,
313,09/24/22 11:40:21 AM,11.916,,,,,,
314,09/24/22 01:40:21 PM,17.475,,,,,,
315,09/24/22 03:40:21 PM,17.570,,,,,,
316,09/24/22 05:40:21 PM,13.750,,,,,,
317,09/24/22 07:40:21 PM,8.978,,,,,,
318,09/24/22 09:40:21 PM,6.775,,,,,,
319,09/24/22 11:40:21 PM,5.141,,,,,,
320,09/25/22 01:40:21 AM,3.472,,,,,,
321,09/25/22 03:40:21 AM,2.730,,,,,,
322,09/25/22 05:40:21 AM,1.764,,,,,,
323,09/25/22 07:40:21 AM,1.221,,,,,,
324,09/25/22 09:40:21 AM,7.782,,,,,,
325,09/25/22 11:40:21 AM,14.325,,,,,,
326,09/25/22 01:40:21 PM,18.711,,,,,,
327,09/25/22 03:40:21 PM,18.901,,,,,,
328,09/25/22 05:40:21 PM,14.804,,,,,,
329,09/25/22 07:40:21 PM,9.472,,,,,,
330,09/25/22 09:40:21 PM,7.179,,,,,,
331,09/25/22 11:40:21 PM,5.552,,,,,,
332,09/26/22 01:40:21 AM,5.037,,,,,,
333,09/26/22 03:40:21 AM,4.519,,,,,,
334,09/26/22 05:40:21 AM,3.788,,,,,,
335,09/26/22 07:40:21 AM,3.472,,,,,,
336,09/26/22 09:40:21 AM,8.879,,,,,,
337,09/26/22 11:40:21 AM,16.523,,,,,,
338,09/26/22 01:40:21 PM,20.710,,,,,,
339,09/26/22 03:40:21 PM,20.234,,,,,,
340,09/26/22 05:40:21 PM,15.951,,,,,,
341,09/26/22 07:40:21 PM,11.236,,,,,,
342,09/26/22 09:40:21 PM,8.680,,,,,,
343,09/26/22 11:40:21 PM,6.877,,,,,,
344,09/27/22 01:40:21 AM,5.655,,,,,,
345,09/27/22 03:40:21 AM,4.934,,,,,,
346,09/27/22 05:40:21 AM,3.998,,,,,,
347,09/27/22 07:40:21 AM,4.519,,,,,,
348,09/27/22 09:40:21 AM,9.571,,,,,,
349,09/27/22 11:40:21 AM,13.269,,,,,,
350,09/27/22 01:40:21 PM,17.094,,,,,,
351,09/27/22 03:40:21 PM,14.613,,,,,,
352,09/27/22 05:40:21 PM,10.846,,,,,,
353,09/27/22 07:40:21 PM,8.481,,,,,,
354,09/27/22 09:40:21 PM,6.877,,,,,,
355,09/27/22 11:40:21 PM,6.370,,,,,,
356,09/28/22 01:40:21 AM,4.623,,,,,,
357,09/28/22 03:40:21 AM,4.102,,,,,,
358,09/28/22 05:40:21 AM,3.578,,,,,,
359,09/28/22 07:40:21 AM,3.367,,,,,,
360,09/28/22 09:40:21 AM,8.481,,,,,,
361,09/28/22 11:40:21 AM,13.654,,,,,,
362,09/28/22 01:40:21 PM,17.950,,,,,,
363,09/28/22 03:40:21 PM,17.284,,,,,,
364,09/28/22 05:40:21 PM,15.187,,,,,,
365,09/28/22 07:40:21 PM,10.161,,,,,,
366,09/28/22 09:40:21 PM,7.882,,,,,,
367,09/28/22 11:40:21 PM,7.079,,,,,,
368,09/29/22 01:40:21 AM,6.370,,,,,,
369,09/29/22 03:40:21 AM,6.268,,,,,,
370,09/29/22 05:40:21 AM,6.370,,,,,,
371,09/29/22 07:40:21 AM,6.166,,,,,,
372,09/29/22 09:40:21 AM,9.571,,,,,,
373,09/29/22 11:40:21 AM,12.690,,,,,,
374,09/29/22 01:40:21 PM,15.951,,,,,,
375,09/29/22 03:40:21 PM,15.091,,,,,,
376,09/29/22 05:40:21 PM,11.431,,,,,,
377,09/29/22 07:40:21 PM,9.077,,,,,,
378,09/29/22 09:40:21 PM,7.481,,,,,,
379,09/29/22 11:40:21 PM,6.268,,,,,,
380,09/30/22 01:40:21 AM,5.244,,,,,,
381,09/30/22 03:40:21 AM,4.831,,,,,,
382,09/30/22 05:40:21 AM,5.037,,,,,,
383,09/30/22 07:40:21 AM,5.244,,,,,,
384,09/30/22 09:40:21 AM,8.282,,,,,,
385,09/30/22 11:40:21 AM,9.866,,,,,,
386,09/30/22 01:40:21 PM,13.461,,,,,,
387,09/30/22 03:40:21 PM,7.079,,,,,,
388,09/30/22 05:40:21 PM,6.877,,,,,,
389,09/30/22 07:40:21 PM,5.757,,,,,,
390,09/30/22 09:40:21 PM,3.893,,,,,,
391,09/30/22 11:40:21 PM,3.578,,,,,,
392,10/01/22 01:40:21 AM,3.049,,,,,,
393,10/01/22 03:40:21 AM,2.943,,,,,,
394,10/01/22 05:40:21 AM,2.303,,,,,,
395,10/01/22 07:40:21 AM,1.221,,,,,,
396,10/01/22 09:40:21 AM,5.860,,,,,,
397,10/01/22 11:40:21 AM,10.357,,,,,,
398,10/01/22 01:40:21 PM,10.651,,,,,,
399,10/01/22 03:40:21 PM,5.347,,,,,,
400,10/01/22 05:40:21 PM,4.934,,,,,,
401,10/01/22 07:40:21 PM,3.788,,,,,,
402,10/01/22 09:40:21 PM,2.410,,,,,,
403,10/01/22 11:40:21 PM,1.980,,,,,,
404,10/02/22 01:40:21 AM,1.656,,,,,,
405,10/02/22 03:40:21 AM,1.764,,,,,,
406,10/02/22 05:40:21 AM,1.656,,,,,,
407,10/02/22 07:40:21 AM,2.088,,,,,,
408,10/02/22 09:40:21 AM,3.049,,,,,,
409,10/02/22 11:40:21 AM,6.877,,,,,,
410,10/02/22 01:40:21 PM,10.553,,,,,,
411,10/02/22 03:40:21 PM,9.965,,,,,,
412,10/02/22 05:40:21 PM,8.779,,,,,,
413,10/02/22 07:40:21 PM,5.037,,,,,,
414,10/02/22 09:40:21 PM,4.102,,,,,,
415,10/02/22 11:40:21 PM,3.893,,,,,,
416,10/03/22 01:40:21 AM,3.683,,,,,,
417,10/03/22 03:40:21 AM,3.261,,,,,,
418,10/03/22 05:40:21 AM,2.195,,,,,,
419,10/03/22 07:40:21 AM,1.548,,,,,,
420,10/03/22 09:40:21 AM,4.623,,,,,,
421,10/03/22 11:40:21 AM,12.110,,,,,,
422,10/03/22 01:40:21 PM,13.750,,,,,,
423,10/03/22 03:40:21 PM,12.594,,,,,,
424,10/03/22 05:40:21 PM,7.882,,,,,,
425,10/03/22 07:40:21 PM,5.757,,,,,,
426,10/03/22 09:40:21 PM,4.623,,,,,,
427,10/03/22 11:40:21 PM,4.207,,,,,,
428,10/04/22 01:40:21 AM,3.261,,,,,,
429,10/04/22 03:40:21 AM,1.872,,,,,,
430,10/04/22 05:40:21 AM,1.656,,,,,,
431,10/04/22 07:40:21 AM,0.563,,,,,,
432,10/04/22 09:40:21 AM,4.415,,,,,,
433,10/04/22 11:40:21 AM,10.553,,,,,,
434,10/04/22 01:40:21 PM,8.182,,,,,,
435,10/04/22 03:40:21 PM,11.139,,,,,,
436,10/04/22 05:40:21 PM,8.382,,,,,,
437,10/04/22 07:40:21 PM,5.655,,,,,,
438,10/04/22 09:40:21 PM,3.893,,,,,,
439,10/04/22 11:40:21 PM,2.730,,,,,,
440,10/05/22 01:40:21 AM,1.439,,,,,,
441,10/05/22 03:40:21 AM,0.343,,,,,,
442,10/05/22 05:40:21 AM,-0.213,,,,,,
443,10/05/22 07:40:21 AM,-0.549,,,,,,
444,10/05/22 09:40:21 AM,1.112,,,,,,
445,10/05/22 11:40:21 AM,6.268,,,,,,
446,10/05/22 01:40:21 PM,9.275,,,,,,
447,10/05/22 03:40:21 PM,9.472,,,,,,
448,10/05/22 05:40:21 PM,7.179,,,,,,
449,10/05/22 07:40:21 PM,5.655,,,,,,
450,10/05/22 09:40:21 PM,3.788,,,,,,
451,10/05/22 11:40:21 PM,1.548,,,,,,
452,10/06/22 01:40:21 AM,0.453,,,,,,
453,10/06/22 03:40:21 AM,-0.549,,,,,,
454,10/06/22 05:40:21 AM,-1.001,,,,,,
455,10/06/22 07:40:21 AM,-1.114,,,,,,
456,10/06/22 09:40:21 AM,2.943,,,,,,
457,10/06/22 11:40:21 AM,9.965,,,,,,
458,10/06/22 01:40:21 PM,12.207,,,,,,
459,10/06/22 03:40:21 PM,13.654,,,,,,
460,10/06/22 05:40:21 PM,10.259,,,,,,
461,10/06/22 07:40:21 PM,5.757,,,,,,
462,10/06/22 09:40:21 PM,4.311,,,,,,
463,10/06/22 11:40:21 PM,3.893,,,,,,
464,10/07/22 01:40:21 AM,1.980,,,,,,
465,10/07/22 03:40:21 AM,1.221,,,,,,
466,10/07/22 05:40:21 AM,0.893,,,,,,
467,10/07/22 07:40:21 AM,0.563,,,,,,
468,10/07/22 09:40:21 AM,4.934,,,,,,
469,10/07/22 11:40:21 AM,10.063,,,,,,
470,10/07/22 01:40:21 PM,13.173,,,,,,
471,10/07/22 03:40:21 PM,12.304,,,,,,
472,10/07/22 05:40:21 PM,8.680,,,,,,
473,10/07/22 07:40:21 PM,5.450,,,,,,
474,10/07/22 09:40:21 PM,3.893,,,,,,
475,10/07/22 11:40:21 PM,2.303,,,,,,
476,10/08/22 01:40:21 AM,1.221,,,,,,
477,10/08/22 03:40:21 AM,0.563,,,,,,
478,10/08/22 05:40:21 AM,0.121,,,,,,
479,10/08/22 07:40:21 AM,-0.102,,,,,,
480,10/08/22 09:40:21 AM,3.472,,,,,,
481,10/08/22 11:40:21 AM,8.879,,,,,,
482,10/08/22 01:40:21 PM,10.553,,,,,,
483,10/08/22 03:40:21 PM,11.334,,,,,,
484,10/08/22 05:40:21 PM,9.669,,,,,,
485,10/08/22 07:40:21 PM,5.037,,,,,,
486,10/08/22 09:40:21 PM,3.049,,,,,,
487,10/08/22 11:40:21 PM,1.764,,,,,,
488,10/09/22 01:40:21 AM,0.893,,,,,,
489,10/09/22 03:40:21 AM,0.232,,,,,,
490,10/09/22 05:40:21 AM,-0.213,,,,,,
491,10/09/22 07:40:21 AM,-0.549,,,,,,
492,10/09/22 09:40:21 AM,3.261,,,,,,
493,10/09/22 11:40:21 AM,8.978,,,,,,
494,10/09/22 01:40:21 PM,13.173,,,,,,
495,10/09/22 03:40:21 PM,14.038,,,,,,
496,10/09/22 05:40:21 PM,10.161,,,,,,
497,10/09/22 07:40:21 PM,5.757,,,,,,
498,10/09/22 09:40:21 PM,3.788,,,,,,
499,10/09/22 11:40:21 PM,2.195,,,,,,
500,10/10/22 01:40:21 AM,1.003,,,,,,
501,10/10/22 03:40:21 AM,0.453,,,,,,
502,10/10/22 05:40:21 AM,0.453,,,,,,
503,10/10/22 07:40:21 AM,0.121,,,,,,
504,10/10/22 09:40:21 AM,3.367,,,,,,
505,10/10/22 11:40:21 AM,9.176,,,,,,
506,10/10/22 01:40:21 PM,12.787,,,,,,
507,10/10/22 03:40:21 PM,12.401,,,,,,
508,10/10/22 05:40:21 PM,8.978,,,,,,
509,10/10/22 07:40:21 PM,5.552,,,,,,
510,10/10/22 09:40:21 PM,4.102,,,,,,
511,10/10/22 11:40:21 PM,3.049,,,,,,
