pop,tr,plantID,year,area,log_size,surv,log_size_t0,growth
SouthUpper,2,2553,2024,49.69911184307752,3.905987062582293,1,3.333152158818857,0.5728349037634359
SouthUpper,2,2554,2023,40.98672286269283,3.7132481816419554,1,3.5488795825522326,0.1643685990897228
SouthUpper,2,2554,2024,51.340704496667314,3.9384838975277967,1,3.7132481816419554,0.22523571588584135
SouthUpper,2,2554,2025,54.982297150257104,4.0070112634258805,1,3.9384838975277967,0.06852736589808384
SouthUpper,2,2555,2023,86.30840131753953,4.457926943496466,1,4.409362457606029,0.04856448589043705
SouthUpper,2,2555,2024,97.54733854366789,4.580337783700191,1,4.457926943496466,0.12241084020372472
SouthUpper,2,2555,2025,99.03959505412304,4.5955197202175375,1,4.580337783700191,0.01518193651734645
SouthUpper,2,2556,2023,64.57897786593031,4.167888937795929,1,4.312401385931403,-0.14451244813547337
SouthUpper,2,2556,2024,65.47787143782138,4.181712244916251,1,4.167888937795929,0.013823307120321537
SouthUpper,2,2556,2025,54.75265090580843,4.002825785895409,1,4.181712244916251,-0.1788864590208421
SouthUpper,2,2557,2023,52.367695313654544,3.9582898995639,1,3.5700061527884555,0.3882837467754445
SouthUpper,2,2557,2024,58.26548245743669,4.065009850389755,1,3.9582898995639,0.10671995082585495
SouthUpper,2,2557,2025,63.47787143782138,4.150691363870778,1,4.065009850389755,0.08568151348102315
SouthUpper,2,2558,2023,54.911500823462205,4.005722813342357,1,3.8422079857045603,0.16351482763779623
SouthUpper,2,2558,2024,62.33627878423159,4.132543580293045,1,4.005722813342357,0.12682076695068822
SouthUpper,2,2558,2025,50.840704496667314,3.9286973033587476,1,4.132543580293045,-0.20384627693429724
SouthUpper,2,2559,2023,62.33627878423159,4.132543580293045,1,4.124490227569354,0.008053352723690566
SouthUpper,2,2559,2024,72.11946409141117,4.278323967517314,1,4.132543580293045,0.1457803872242689
SouthUpper,2,2559,2025,80.47344572538566,4.387927263241113,1,4.278323967517314,0.10960329572379912
SouthUpper,2,2560,2023,32.04690049407732,3.4672004702369894,1,3.929819388804272,-0.46261891856728266
SouthUpper,2,2560,2024,32.989378290154264,3.49618563965989,1,3.4672004702369894,0.028985169422900636
SouthUpper,2,2560,2025,45.89601459798134,3.826378285366047,1,3.49618563965989,0.3301926457061568
SouthUpper,2,2561,2023,64.90707511102649,4.172956633346498,1,3.9793507047566155,0.19360592858988257
SouthUpper,2,2561,2024,67.47787143782138,4.2117997135795076,1,4.172956633346498,0.03884308023300953
SouthUpper,2,2561,2025,68.47787143782138,4.226510648374662,1,4.2117997135795076,0.014710934795154174
SouthUpper,2,2562,2023,28.561944901923447,3.3520752339596087,1,3.534396790753563,-0.18232155679395445
SouthUpper,2,2562,2024,23.920352248333657,3.1747296550749082,1,3.3520752339596087,-0.17734557888470048
SouthUpper,2,2562,2025,31.703537555513243,3.4564282694681405,1,3.1747296550749082,0.2816986143932323
SouthUpper,2,2563,2023,23.34955592153876,3.1505779655845374,1,2.95532494658627,0.19525301899826752
SouthUpper,2,2563,2024,23.420352248333657,3.1536053985489345,1,3.1505779655845374,0.0030274329643971143
SouthUpper,2,2563,2025,26.491148575128552,3.2768106611635117,1,3.1536053985489345,0.1232052626145772
